timestamp,image_idx,latitude,longitude,altitude
09-00-37-088958,0000087,17.4962390681,78.4155930723,485.827575684
09-00-37-151745,0000088,17.4962377693,78.4155922514,485.826934814
09-00-37-221276,0000089,17.4962370382,78.4155918225,485.831054688
09-00-37-289823,0000090,17.4962363076,78.4155914102,485.831054688
09-00-37-352513,0000091,17.4962348363,78.4155904925,485.833496094
09-00-37-420426,0000092,17.4962340966,78.4155900794,485.828430176
09-00-37-486817,0000093,17.4962333006,78.4155896489,485.836639404
09-00-37-553034,0000094,17.4962316436,78.4155887276,485.837615967
09-00-37-621675,0000095,17.4962307954,78.4155882786,485.837615967
09-00-37-689052,0000096,17.4962298418,78.4155877867,485.838470459
09-00-37-755688,0000097,17.4962280481,78.4155868005,485.832397461
09-00-37-817289,0000098,17.4962271344,78.4155863275,485.838256836
09-00-37-886091,0000099,17.4962261869,78.4155857271,485.831481934
09-00-37-956626,0000100,17.4962241422,78.4155846348,485.829925537
09-00-38-019411,0000101,17.4962230948,78.4155840284,485.824371338
09-00-38-089662,0000102,17.4962220993,78.4155835246,485.83114624
09-00-38-156396,0000103,17.4962200397,78.4155824,485.832702637
09-00-38-222383,0000104,17.4962190332,78.4155817552,485.828765869
09-00-38-285435,0000105,17.496217987,78.4155812259,485.83605957
09-00-38-351333,0000106,17.4962158897,78.4155800619,485.831573486
09-00-38-422460,0000107,17.4962148178,78.4155793763,485.833648682
09-00-38-488898,0000108,17.4962137453,78.4155788309,485.834350586
09-00-38-551132,0000109,17.4962116102,78.4155776512,485.832946777
09-00-38-623253,0000110,17.4962104777,78.4155770298,485.827941895
09-00-38-685154,0000111,17.4962094077,78.4155764806,485.83303833
09-00-38-751831,0000112,17.4962071579,78.4155752719,485.83380127
09-00-38-819115,0000113,17.496206024,78.415574635,485.829681396
09-00-38-884232,0000114,17.4962049604,78.4155740865,485.836669922
09-00-38-952263,0000115,17.4962027644,78.4155728155,485.833099365
09-00-39-018332,0000116,17.4962016066,78.4155721296,485.838623047
09-00-39-084737,0000117,17.4962005473,78.4155715768,485.83706665
09-00-39-152397,0000118,17.4961982803,78.4155704173,485.840454102
09-00-39-218201,0000119,17.4961971182,78.4155697468,485.839141846
09-00-39-285736,0000120,17.496196014,78.4155691764,485.845062256
09-00-39-353252,0000121,17.4961936538,78.4155678595,485.854888916
09-00-39-418746,0000122,17.4961924128,78.4155672966,485.856658936
09-00-39-485682,0000123,17.4961911609,78.4155666621,485.864959717
09-00-39-551518,0000124,17.4961886681,78.4155654277,485.86328125
09-00-39-621948,0000125,17.4961875173,78.4155648308,485.865692139
09-00-39-689275,0000126,17.4961861939,78.4155641669,485.865692139
09-00-39-752919,0000127,17.4961837145,78.4155629156,485.867797852
09-00-39-822042,0000128,17.4961825019,78.4155624112,485.866729736
09-00-39-885880,0000129,17.4961811373,78.4155617517,485.873321533
09-00-39-955504,0000130,17.4961784218,78.4155605702,485.881561279
09-00-40-022745,0000131,17.4961770954,78.4155599565,485.882354736
09-00-40-089259,0000132,17.4961756826,78.4155593151,485.889587402
09-00-40-153197,0000133,17.496172835,78.4155581829,485.890716553
09-00-40-223324,0000134,17.4961713345,78.4155576239,485.901763916
09-00-40-285467,0000135,17.4961698804,78.4155569998,485.900482178
09-00-40-356836,0000136,17.4961669087,78.4155558792,485.914733887
09-00-40-418573,0000137,17.4961653527,78.4155553608,485.92388916
09-00-40-489783,0000138,17.4961638521,78.4155547383,485.931488037
09-00-40-556711,0000139,17.4961606344,78.4155535501,485.95135498
09-00-40-618458,0000140,17.4961591482,78.4155528345,485.961242676
09-00-40-684836,0000141,17.4961575947,78.4155522143,485.969512939
09-00-40-756765,0000142,17.496154602,78.4155508409,485.976776123
09-00-40-822812,0000143,17.4961529298,78.4155502422,485.998474121
09-00-40-890360,0000144,17.4961513263,78.4155496045,485.999816895
09-00-40-957042,0000145,17.4961480939,78.4155483667,486.020172119
09-00-41-022550,0000146,17.4961465075,78.4155477042,486.030456543
09-00-41-089341,0000147,17.4961448478,78.4155470513,486.040618896
09-00-41-155271,0000148,17.4961415679,78.4155456799,486.060913086
09-00-41-220873,0000149,17.4961398897,78.415544942,486.073669434
09-00-41-289163,0000150,17.4961381661,78.4155442556,486.084320068
09-00-41-353094,0000151,17.4961346834,78.4155427613,486.103149414
09-00-41-424495,0000152,17.4961329597,78.4155421247,486.127227783
09-00-41-495923,0000153,17.4961293082,78.4155406409,486.152069092
09-00-41-557967,0000154,17.4961274848,78.4155398835,486.155181885
09-00-41-629137,0000155,17.4961256686,78.4155390002,486.167175293
09-00-41-693077,0000156,17.496123856,78.4155382291,486.178894043
09-00-41-760071,0000157,17.496120098,78.4155364847,486.204376221
09-00-41-818967,0000158,17.4961181782,78.4155356532,486.21383667
09-00-41-886300,0000159,17.4961162956,78.4155347854,486.227294922
09-00-41-961814,0000160,17.4961124358,78.4155329921,486.240234375
09-00-42-024261,0000161,17.4961103755,78.4155320208,486.25479126
09-00-42-094599,0000162,17.4961084655,78.4155310542,486.259460449
09-00-42-151942,0000163,17.4961045223,78.4155291147,486.283416748
09-00-42-221996,0000164,17.4961025938,78.4155280766,486.289154053
09-00-42-289274,0000165,17.4960986561,78.4155260775,486.310058594
09-00-42-361629,0000166,17.4960965647,78.4155250114,486.325408936
09-00-42-428360,0000167,17.4960946081,78.4155238856,486.330444336
09-00-42-488504,0000168,17.4960906285,78.4155216668,486.35949707
09-00-42-556461,0000169,17.4960886538,78.4155204726,486.365722656
09-00-42-627292,0000170,17.4960866745,78.4155192537,486.380462646
09-00-42-691490,0000171,17.4960846058,78.4155180484,486.387207031
09-00-42-758955,0000172,17.4960805701,78.4155155876,486.410705566
09-00-42-822777,0000173,17.4960764612,78.4155129593,486.435638428
09-00-42-897646,0000174,17.4960744483,78.4155116028,486.441864014
09-00-42-980206,0000175,17.4960723337,78.41551034,486.456817627
09-00-43-047659,0000176,17.4960702969,78.4155091009,486.46395874
09-00-43-101414,0000177,17.4960682613,78.4155076982,486.477844238
09-00-43-152519,0000178,17.4960640919,78.4155048997,486.491760254
09-00-43-220828,0000179,17.4960619135,78.4155035334,486.505889893
09-00-43-293001,0000180,17.4960598772,78.4155021068,486.511993408
09-00-43-355901,0000181,17.4960555731,78.4154992476,486.536407471
09-00-43-419420,0000182,17.4960534472,78.4154978092,486.543457031
09-00-43-488533,0000183,17.4960513279,78.4154963184,486.557220459
09-00-43-552047,0000184,17.4960470027,78.4154934379,486.581115723
09-00-43-620417,0000185,17.4960448817,78.4154920582,486.590393066
09-00-43-692504,0000186,17.4960427251,78.4154905498,486.603973389
09-00-43-751127,0000187,17.4960383001,78.4154874886,486.618774414
09-00-43-817566,0000188,17.4960360546,78.4154859895,486.636138916
09-00-43-886225,0000189,17.4960338619,78.4154844634,486.642364502
09-00-43-952343,0000190,17.4960294584,78.4154815177,486.664489746
09-00-44-017338,0000191,17.4960273052,78.4154800671,486.675048828
09-00-44-084029,0000192,17.4960251067,78.4154785336,486.68737793
09-00-44-150960,0000193,17.4960206581,78.4154754624,486.710723877
09-00-44-219209,0000194,17.4960183283,78.4154738576,486.722290039
09-00-44-289886,0000195,17.4960160964,78.4154722962,486.734802246
09-00-44-357036,0000196,17.4960115139,78.415469049,486.751159668
09-00-44-422537,0000197,17.4960092345,78.4154675851,486.767974854
09-00-44-485581,0000198,17.4960069629,78.4154660006,486.774200439
09-00-44-553366,0000199,17.4960023984,78.4154628393,486.79876709
09-00-44-618568,0000200,17.4960001537,78.4154612127,486.810241699
09-00-44-685124,0000201,17.4959978552,78.4154596101,486.822723389
09-00-44-750160,0000202,17.4959934853,78.4154564102,486.844818115
09-00-44-820623,0000203,17.4959912849,78.4154548046,486.854827881
09-00-44-887285,0000204,17.49598897,78.4154531942,486.867095947
09-00-44-953068,0000205,17.4959843032,78.415449837,486.885162354
09-00-45-016988,0000206,17.4959819564,78.4154482615,486.900665283
09-00-45-083975,0000207,17.4959796061,78.4154466412,486.908447266
09-00-45-155821,0000208,17.4959747716,78.4154434466,486.929962158
09-00-45-224132,0000209,17.4959722234,78.4154419467,486.938598633
09-00-45-293606,0000210,17.4959698297,78.4154403218,486.95223999
09-00-45-357982,0000211,17.4959647663,78.4154372363,486.975036621
09-00-45-417829,0000212,17.4959622245,78.4154356929,486.980163574
09-00-45-489142,0000213,17.4959597788,78.4154340746,486.993377686
09-00-45-552818,0000214,17.4959547746,78.4154310866,487.007904053
09-00-45-619512,0000215,17.4959522922,78.4154295105,487.015472412
09-00-45-684288,0000216,17.4959498063,78.4154278902,487.024810791
09-00-45-750507,0000217,17.495944765,78.4154246308,487.043548584
09-00-45-822514,0000218,17.4959422589,78.4154230096,487.04574585
09-00-45-886868,0000219,17.4959397574,78.4154213821,487.060333252
09-00-45-952744,0000220,17.4959346763,78.4154181167,487.07623291
09-00-46-017257,0000221,17.4959320573,78.4154164501,487.077789307
09-00-46-085188,0000222,17.4959295577,78.4154148316,487.093292236
09-00-46-157474,0000223,17.4959244723,78.4154116311,487.104309082
09-00-46-220411,0000224,17.4959218782,78.4154100157,487.109863281
09-00-46-288050,0000225,17.495919442,78.4154084417,487.117645264
09-00-46-359375,0000226,17.4959144907,78.4154052256,487.132049561
09-00-46-424085,0000227,17.4959119476,78.4154036305,487.136383057
09-00-46-488737,0000228,17.495909593,78.4154021056,487.147796631
09-00-46-554012,0000229,17.4959048329,78.4153990231,487.163299561
09-00-46-623918,0000230,17.4959024179,78.4153974628,487.169494629
09-00-46-686746,0000231,17.4959001547,78.4153959962,487.180206299
09-00-46-750075,0000232,17.4958955842,78.4153929778,487.194244385
09-00-46-818888,0000233,17.4958932928,78.415391485,487.20223999
09-00-46-887064,0000234,17.4958911322,78.4153900696,487.210021973
09-00-46-952613,0000235,17.4958868246,78.415387255,487.226348877
09-00-47-016985,0000236,17.4958846456,78.4153858668,487.23147583
09-00-47-083834,0000237,17.4958825926,78.415384515,487.240692139
09-00-47-150797,0000238,17.4958784828,78.4153818459,487.252929688
09-00-47-220968,0000239,17.4958763883,78.4153805221,487.257659912
09-00-47-288147,0000240,17.4958744317,78.4153792341,487.266174316
09-00-47-354072,0000241,17.4958704856,78.4153766377,487.277008057
09-00-47-417483,0000242,17.4958685258,78.4153753722,487.283874512
09-00-47-484910,0000243,17.495866678,78.4153741514,487.290100098
09-00-47-553736,0000244,17.4958629671,78.4153717542,487.306304932
09-00-47-622795,0000245,17.4958610286,78.4153705614,487.317504883
09-00-47-684292,0000246,17.4958592832,78.4153694014,487.323455811
09-00-47-751153,0000247,17.4958557397,78.4153671689,487.341949463
09-00-47-817797,0000248,17.495854134,78.4153660096,487.354125977
09-00-47-887191,0000249,17.4958524184,78.4153648722,487.362426758
09-00-47-950228,0000250,17.4958491883,78.4153627366,487.37689209
09-00-48-017156,0000251,17.4958476095,78.4153617073,487.383392334
09-00-48-083622,0000252,17.4958459354,78.4153605811,487.38961792
09-00-48-151726,0000253,17.4958427327,78.4153583903,487.404510498
09-00-48-220946,0000254,17.4958412323,78.4153573707,487.409118652
09-00-48-287210,0000255,17.4958396043,78.4153562476,487.41583252
09-00-48-350810,0000256,17.4958363971,78.4153541025,487.42956543
09-00-48-422887,0000257,17.4958348148,78.4153531204,487.43661499
09-00-48-491806,0000258,17.4958332013,78.4153519908,487.444366455
09-00-48-553874,0000259,17.4958300386,78.4153497503,487.456512451
09-00-48-623035,0000260,17.4958285253,78.4153486684,487.463012695
09-00-48-686237,0000261,17.495826905,78.4153475099,487.469238281
09-00-48-750337,0000262,17.4958238274,78.4153452968,487.483520508
09-00-48-818558,0000263,17.495822346,78.4153442378,487.489807129
09-00-48-888397,0000264,17.4958207157,78.4153430431,487.496368408
09-00-48-952352,0000265,17.4958174943,78.4153407861,487.510345459
09-00-49-021924,0000266,17.4958159159,78.4153396521,487.516143799
09-00-49-089134,0000267,17.4958142545,78.4153384398,487.524139404
09-00-49-155439,0000268,17.4958109463,78.4153361455,487.534362793
09-00-49-218837,0000269,17.4958092504,78.4153350532,487.538879395
09-00-49-288924,0000270,17.4958075461,78.4153338311,487.544372559
09-00-49-357009,0000271,17.4958041807,78.4153314955,487.555450439
09-00-49-420100,0000272,17.4958024742,78.4153303539,487.56262207
09-00-49-491632,0000273,17.4958007316,78.4153291059,487.569946289
09-00-49-557915,0000274,17.495797308,78.4153265993,487.586669922
09-00-49-621894,0000275,17.4957955745,78.4153254217,487.592376709
09-00-49-684663,0000276,17.4957937862,78.4153241564,487.600982666
09-00-49-751177,0000277,17.4957902458,78.4153215992,487.611572266
09-00-49-820749,0000278,17.4957884822,78.415320327,487.620025635
09-00-49-889207,0000279,17.4957866464,78.4153190458,487.624694824
09-00-49-951053,0000280,17.4957828403,78.4153166425,487.636688232
09-00-50-019947,0000281,17.4957810086,78.4153154029,487.639007568
09-00-50-085904,0000282,17.4957791127,78.4153141334,487.647796631
09-00-50-156633,0000283,17.4957753163,78.4153115437,487.657958984
09-00-50-218823,0000284,17.4957734557,78.4153102469,487.6612854
09-00-50-286911,0000285,17.4957715411,78.4153090058,487.670166016
09-00-50-350719,0000286,17.4957676115,78.4153064422,487.681610107
09-00-50-418117,0000287,17.4957656159,78.4153051899,487.688171387
09-00-50-492674,0000288,17.4957635991,78.4153039444,487.694396973
09-00-50-553720,0000289,17.4957595464,78.4153015521,487.706787109
09-00-50-618906,0000290,17.4957574854,78.4153003487,487.712097168
09-00-50-684279,0000291,17.495755407,78.4152991351,487.720672607
09-00-50-751546,0000292,17.4957513529,78.4152966329,487.732269287
09-00-50-818594,0000293,17.4957492985,78.4152954079,487.735717773
09-00-50-889283,0000294,17.4957471727,78.4152942102,487.745391846
09-00-50-951312,0000295,17.4957428715,78.4152917654,487.755096436
09-00-51-021185,0000296,17.4957407845,78.4152905244,487.762176514
09-00-51-088720,0000297,17.4957386504,78.4152893553,487.768280029
09-00-51-151088,0000298,17.4957343291,78.4152868654,487.780975342
09-00-51-219285,0000299,17.4957321882,78.4152855978,487.784545898
09-00-51-287332,0000300,17.4957299669,78.4152844065,487.792480469
09-00-51-354906,0000301,17.495725577,78.4152819456,487.806549072
09-00-51-417221,0000302,17.4957233298,78.4152806592,487.812164307
09-00-51-488777,0000303,17.4957210725,78.4152794437,487.821136475
09-00-51-556998,0000304,17.4957165775,78.4152770853,487.834320068
09-00-51-622746,0000305,17.4957142971,78.4152759511,487.842987061
09-00-51-684482,0000306,17.4957120072,78.4152747177,487.849212646
09-00-51-751512,0000307,17.4957073086,78.4152722166,487.862823486
09-00-51-819519,0000308,17.4957049864,78.4152709691,487.865966797
09-00-51-889452,0000309,17.4957026594,78.4152696992,487.875610352
09-00-51-951095,0000310,17.4956979578,78.4152671578,487.889373779
09-00-52-017782,0000311,17.4956956267,78.415265787,487.894927979
09-00-52-089476,0000312,17.495693271,78.4152644717,487.90423584
09-00-52-154934,0000313,17.4956885037,78.4152617462,487.91708374
09-00-52-218853,0000314,17.4956860919,78.4152603949,487.926879883
09-00-52-285950,0000315,17.4956837031,78.4152590324,487.933105469
09-00-52-351305,0000316,17.495678884,78.4152563478,487.94708252
09-00-52-417480,0000317,17.4956765054,78.4152548939,487.954284668
09-00-52-491786,0000318,17.4956740959,78.4152534718,487.960998535
09-00-52-557844,0000319,17.4956692087,78.4152507028,487.978820801
09-00-52-621789,0000320,17.4956668952,78.4152493753,487.986206055
09-00-52-683317,0000321,17.4956644684,78.4152479012,487.99508667
09-00-52-754308,0000322,17.49565963,78.4152450904,488.009277344
09-00-52-818523,0000323,17.4956571888,78.4152438065,488.021057129
09-00-52-886839,0000324,17.4956547522,78.4152422836,488.027282715
09-00-52-956739,0000325,17.4956498516,78.4152395066,488.045013428
09-00-53-021541,0000326,17.4956473367,78.4152381571,488.055664062
09-00-53-088507,0000327,17.4956448855,78.4152365875,488.064971924
09-00-53-154647,0000328,17.4956399061,78.41523354,488.08581543
09-00-53-221495,0000329,17.4956373083,78.4152320664,488.101593018
09-00-53-290501,0000330,17.4956348387,78.4152304347,488.111785889
09-00-53-351482,0000331,17.4956299264,78.4152273035,488.133239746
09-00-53-420039,0000332,17.4956275313,78.4152257131,488.146057129
09-00-53-491379,0000333,17.4956226758,78.4152222077,488.168548584
09-00-53-555159,0000334,17.4956202119,78.4152204773,488.179382324
09-00-53-625097,0000335,17.495617703,78.4152185091,488.19708252
09-00-53-687524,0000336,17.495615238,78.4152167273,488.210876465
09-00-53-752070,0000337,17.4956104433,78.4152127075,488.247558594
09-00-53-822709,0000338,17.4956081248,78.4152107344,488.268280029
09-00-53-886215,0000339,17.4956056855,78.4152088555,488.281768799
09-00-53-956011,0000340,17.4956007111,78.4152049756,488.307189941
09-00-54-017093,0000341,17.4955982609,78.4152030808,488.318939209
09-00-54-085778,0000342,17.495595829,78.4152011259,488.329833984
09-00-54-156651,0000343,17.495591004,78.4151972212,488.353790283
09-00-54-219563,0000344,17.4955885529,78.4151952555,488.369293213
09-00-54-290497,0000345,17.4955861207,78.4151932227,488.380249023
09-00-54-350677,0000346,17.4955812085,78.4151889963,488.409057617
09-00-54-419040,0000347,17.4955787196,78.4151868844,488.430786133
09-00-54-487058,0000348,17.4955762975,78.4151847621,488.442474365
09-00-54-551000,0000349,17.4955714061,78.4151805154,488.47076416
09-00-54-619486,0000350,17.4955689125,78.4151783556,488.486572266
09-00-54-684880,0000351,17.4955665009,78.4151761609,488.498687744
09-00-54-753270,0000352,17.4955616128,78.4151717797,488.522155762
09-00-54-824333,0000353,17.4955590191,78.4151694355,488.538024902
09-00-54-894202,0000354,17.4955566048,78.4151671557,488.551269531
09-00-54-958291,0000355,17.49555157,78.4151625497,488.586242676
09-00-55-021980,0000356,17.4955490343,78.4151601957,488.607543945
09-00-55-085249,0000357,17.4955466094,78.4151578344,488.618469238
09-00-55-155878,0000358,17.4955416919,78.4151530481,488.650909424
09-00-55-223740,0000359,17.4955392011,78.415150687,488.672027588
09-00-55-288095,0000360,17.4955367725,78.4151482604,488.682617188
09-00-55-350044,0000361,17.4955319322,78.4151433681,488.714813232
09-00-55-422283,0000362,17.4955294899,78.4151408273,488.736572266
09-00-55-485751,0000363,17.4955270592,78.41513833,488.748443604
09-00-55-553604,0000364,17.4955222442,78.4151332437,488.782562256
09-00-55-616048,0000365,17.4955198702,78.415130708,488.803497314
09-00-55-683960,0000366,17.4955174455,78.4151281483,488.814849854
09-00-55-755586,0000367,17.4955126931,78.4151230713,488.845733643
09-00-55-817424,0000368,17.4955103369,78.4151204648,488.865844727
09-00-55-885226,0000369,17.4955079148,78.4151178569,488.877105713
09-00-55-949455,0000370,17.495503106,78.4151126079,488.907287598
09-00-56-017699,0000371,17.4955007312,78.4151099593,488.925872803
09-00-56-086778,0000372,17.4954983007,78.4151073127,488.937164307
09-00-56-151945,0000373,17.495493467,78.4151020191,488.966400146
09-00-56-220274,0000374,17.4954910522,78.415099264,488.983978271
09-00-56-285460,0000375,17.495488615,78.415096601,488.994903564
09-00-56-352113,0000376,17.4954838201,78.415091211,489.024902344
09-00-56-420926,0000377,17.4954814244,78.4150885194,489.044494629
09-00-56-488913,0000378,17.4954790079,78.4150858515,489.056793213
09-00-56-556062,0000379,17.4954742258,78.4150805251,489.087768555
09-00-56-624370,0000380,17.4954718342,78.4150777463,489.100982666
09-00-56-684456,0000381,17.4954671003,78.4150723965,489.120544434
09-00-56-755329,0000382,17.4954647636,78.415069785,489.12979126
09-00-56-828457,0000383,17.4954623095,78.4150670096,489.1434021
09-00-56-892573,0000384,17.4954599963,78.415064416,489.151947021
09-00-56-950717,0000385,17.4954553208,78.4150592064,489.178070068
09-00-57-017037,0000386,17.495452974,78.4150565721,489.192657471
09-00-57-085996,0000387,17.4954507283,78.4150540348,489.20199585
09-00-57-152278,0000388,17.4954462173,78.4150489126,489.222930908
09-00-57-223810,0000389,17.4954440028,78.4150463546,489.235015869
09-00-57-291247,0000390,17.4954418376,78.415043887,489.241333008
09-00-57-350410,0000391,17.4954374952,78.4150389458,489.260681152
09-00-57-422807,0000392,17.4954352454,78.4150363991,489.273773193
09-00-57-490902,0000393,17.4954331519,78.415034008,489.281066895
09-00-57-553563,0000394,17.49542898,78.4150292647,489.305175781
09-00-57-621986,0000395,17.4954269295,78.4150268768,489.308929443
09-00-57-683404,0000396,17.4954249312,78.4150245734,489.319824219
09-00-57-753550,0000397,17.4954210115,78.4150199737,489.33605957
09-00-57-818270,0000398,17.4954191069,78.4150176735,489.342498779
09-00-57-885606,0000399,17.495417213,78.4150154717,489.34866333
09-00-57-950520,0000400,17.4954134102,78.415011077,489.358184814
09-00-58-021141,0000401,17.4954115488,78.4150089389,489.360473633
09-00-58-083327,0000402,17.4954097938,78.4150068852,489.365692139
09-00-58-150291,0000403,17.4954063151,78.4150028118,489.379364014
09-00-58-217832,0000404,17.4954045567,78.4150007618,489.378265381
09-00-58-283996,0000405,17.4954029102,78.414998816,489.389160156
09-00-58-351352,0000406,17.4953996481,78.4149950137,489.398223877
09-00-58-419717,0000407,17.4953980294,78.4149931013,489.402313232
09-00-58-485907,0000408,17.4953965216,78.4149913092,489.404663086
09-00-58-552493,0000409,17.4953935748,78.4149878233,489.415985107
09-00-58-616589,0000410,17.4953920724,78.4149861149,489.421691895
09-00-58-687444,0000411,17.4953907064,78.4149844841,489.423919678
09-00-58-748939,0000412,17.4953880166,78.414981345,489.435791016
09-00-58-816950,0000413,17.4953868089,78.4149798224,489.432128906
09-00-58-883474,0000414,17.4953856009,78.4149783691,489.44128418
09-00-58-949284,0000415,17.4953831799,78.4149755022,489.449768066
09-00-59-020670,0000416,17.4953819892,78.4149740853,489.454162598
09-00-59-087392,0000417,17.4953808931,78.4149727506,489.455230713
09-00-59-149897,0000418,17.4953787336,78.4149701938,489.45904541
09-00-59-216768,0000419,17.4953777102,78.4149689945,489.461669922
09-00-59-283267,0000420,17.4953767427,78.4149678134,489.462768555
09-00-59-351933,0000421,17.4953748792,78.414965596,489.474761963
09-00-59-420669,0000422,17.4953739626,78.4149646022,489.470428467
09-00-59-485829,0000423,17.4953731277,78.4149635819,489.478210449
09-00-59-549465,0000424,17.4953715296,78.4149616912,489.480163574
