Latitude,Longitude
17.756009568093138,78.29333135912997
17.524010896941007,78.27519122323831
17.41507470618743,78.58901693399899
17.351282234211972,78.44607122671165
17.327648481703807,78.35465991878398
17.310607817297758,78.51780308236106
17.54613341709516,78.29494571225909
17.375850003769123,78.34167315091116
17.426241448410593,78.44910897444262
17.481188179690033,78.5686401369735
17.409878402594,78.35505121551338
17.41645958544892,78.5522901522307
17.531937032638712,78.4924740375057
17.55054155166704,78.49184912643045
17.340890806432064,78.06962118866177
17.591108833661284,78.12677418869681
17.431820730240467,78.58820921956271
17.542629365021025,78.29772343453872
17.465937812553573,78.43595250252156
17.391162135011278,78.49644064994499
17.573828755796292,78.14507972381088
17.475112884550843,78.34761823020241
17.51505652939724,78.16475088473226
17.471028385910927,78.43602087620769
17.46827165089238,78.4390746655559
17.47100597703041,78.1241291854277
17.408658049924124,78.62097742508462
17.47108049319312,78.35140035462352
17.52736517435079,78.1670888345422
17.577944474186356,78.11612240215287
17.353536192419636,78.50593922259253
17.51252598573515,78.15767277650977
17.423064491283437,78.55802145346493
17.51138789991315,78.17045672483442
17.34122651062584,78.29671595681272
17.477783557728397,78.337773161295
17.45139607013646,78.30480868512377
17.430198255663104,78.41826215443541
17.557901734589933,78.37258323024501
17.586164551118983,78.22784708083906
17.497888787905744,78.27147617289609
17.40021964291992,78.45693474708747
17.374698463069826,78.49189627256904
17.521373171980272,78.35796181778146
17.529172797651803,78.26180635120993
17.7122610419642,78.06438336994293
17.433546674107205,78.44717521689556
17.462051143851173,78.43116118758151
17.342606045125798,78.45301920005058
17.572059652501817,78.21392522140468
17.340070644206776,78.52962489087689
17.444057943183108,78.55679921590693
17.4800242127131,78.33499889755421
17.558465013429068,78.47237133325424
17.39841845848316,78.32754635263046
17.523086318164907,78.34499628014267
17.383961431988293,78.5063657957158
17.59105473783504,78.14565447945628
17.540233535615673,78.4920319447047
17.24333239895449,78.50151932493056
17.27434771258209,78.42553922144403
17.535551854170347,78.30175131402726
17.450612989033836,78.35060488149429
17.58098558394023,78.43325522943485
17.42522385732153,78.44359501746385
17.475028671685074,78.37597522063757
17.277296075085488,78.36969657169308
17.55668175933054,78.49900251969997
17.59727000138418,78.1194149389618
17.383363361628554,78.32568285356321
17.40610043505918,78.34591303881326
17.37858962205069,78.50168176942839
17.38263374509105,78.51058281034884
17.568563135872317,78.61474687470634
17.42018320404445,78.44634677186659
17.40076400635101,78.34603155275414
17.39576252913606,78.35771872875286
17.451180781762208,78.4482045655359
17.453557084822922,78.42431992328359
17.456443794930237,78.55355795486992
17.388133433544144,78.52839646991583
17.292552997567437,78.40590876338177
17.487241282516685,78.58021185193644
17.52097501300005,78.35980599235032
17.33484577369017,78.15554755908094
17.331701825333916,78.55602041020329
17.588398362966398,78.11709463272054
17.390409197658727,78.33566019930889
17.51932831495277,78.190474716144
17.443161199710026,78.56420664525398
17.541324187891117,78.29717786630144
17.443750445702058,78.34461555482848
17.440418871545894,78.33917399504048
17.500426500202426,78.28128506217597
17.445333646651793,78.43222909622361
17.414286249100154,78.463747482736
17.527546344928897,78.27375319964163
17.266467037823688,78.753742115074
17.570556141320033,78.10886223196076
17.5518497044561,78.36643552592993
17.393396018076388,78.3314276318184
17.429240101510032,78.58311294189485
17.539914659508625,78.34358475990867
17.563965034367413,78.50438465686327
17.4223843652594,78.55793711540458
17.54680192878844,78.30353277944629
17.400049572062926,78.34514111387823
17.41264938192855,78.57501642453624
17.438706542811364,78.58380538074532
17.437472906190038,78.44082847546407
17.39398116247405,78.33767905438914
17.50962709837318,78.56643246313656
17.400965529681102,78.47448138154016
17.370781672654587,78.54208711279549
17.544713547784745,78.28484062654515
17.456106754887628,78.32499673483721
17.660559339037306,78.01237452283091
17.541960286952737,78.2775238459368
17.525692498639653,78.27920988319663
17.60336932144383,78.54814007417365
17.440058099992736,78.43615044691575
17.62341759997377,78.35408123808884
17.302635588320822,78.57501873162359
17.334736121753433,78.37727701531524
17.635366640800807,78.34359203091752
17.52514276124182,78.29193600112195
17.43014043549332,78.44862016712484
17.431663760474795,78.44124564416083
17.439918858239924,78.42438594850563
17.544924285408946,78.19297361150149
17.525706224514703,78.36221995639994
17.56599991177924,78.14156735922921
17.375689941397546,78.5010879923665
17.420367554258853,78.55158068530432
17.458864823692608,78.3170726684779
17.47391647622079,78.56879417290456
17.560144523126638,78.35902828547817
17.507924774129187,78.17601278697641
17.51089061368462,78.28694682528958
17.397293781975943,78.33433404553928
17.616196508197465,78.51615719678168
17.385101034991372,78.35322173693764
17.525358946680797,78.19624946849785
17.376203153501645,78.52352547155033
17.58713494775012,78.12169737178412
17.548851813499255,78.34654931387732
17.493909933545975,78.41871959252937
17.460667851294005,78.5855142017016
17.509536697401796,78.28613913195635
17.502738182456905,78.2805274809297
17.52843866532218,78.29052492442457
17.341194236230073,78.40293253957299
17.300709675125166,78.36885671342033
17.42719925215018,78.43946369593479
17.36367213612523,78.46599486958705
17.508678146436615,78.50830456008036
17.484349328401972,78.57846839048308
17.523368109276962,78.16003834736568
17.602743451377695,78.10922674523675
17.35733300305742,78.45669157208549
17.4016322716099,78.47251884376372
17.602754802440703,78.1134996887523
17.42609435643074,78.56605936717263
17.308761358136064,78.51398250983986
17.413275340149397,78.33017029200943
17.5449412324825,78.4688100881924
17.626020040119883,78.40909603895065
17.44323044448515,78.57745255608758
17.334924350642257,78.30731665153888
17.527506403426354,78.18811995199815
17.53381044340187,78.48652630316641
17.517284291258548,78.18991146813006
17.543021854216857,78.28449764243418
17.45306340363066,78.47071159586069
17.40704204674186,78.32672040698009
17.40940092132627,78.56640617369456
17.468418708469475,78.61277034026061
17.447179774979176,78.33913119839497
17.394182810184432,78.57590192410885
17.39491514283722,78.33780072532016
17.405818687611177,78.33515501111518
17.537879722111324,78.27561624699287
17.370742868042893,78.38242749981201
17.344468084064903,78.43832382052759
17.593816074229878,78.1108034789862
17.54024875040972,78.47289009962311
17.533069975701267,78.36985564091414
17.54593371159623,78.18983010925497
17.420401017898175,78.46971738234657
17.348597704038546,78.38585446605693
17.381191271143365,78.52111038486191
17.41117062614614,78.32887791386482
17.452630306905508,78.45974428094375
17.466650729584366,78.34810241418111
17.342575628691026,78.44076164610283
17.55585291290044,78.46099447122913
17.36556439186758,78.49359018354379
17.55752026140801,78.33948998480705
17.412102299032103,78.44974562761837
17.489002329901197,78.5622751511198
17.449557915080483,78.3479922289369
17.414798588311605,78.45696991057633
17.35768013833799,78.52281778096796
17.3544435212925,78.52247526592691
17.447225693202288,78.24673267364817
17.44285239112728,78.32218210877447
17.51579978687392,78.70889914532148
17.548650847274736,78.39153608437769
17.601261245821846,78.13677487308833
17.35543037391162,78.37077613689824
17.40430149665982,78.33536055640201
17.440716053781024,78.34794079028251
17.543319089523095,78.49917721207738
17.537128400400515,78.00980235210912
17.452980569142472,78.439504562149
17.535093639453475,78.19195926702216
17.36306185921489,78.4967293811306
17.509616492359115,78.18701062969356
17.400821213967316,78.27631920705528
17.571046332740742,78.12666461318595
17.333542235420264,78.45049379356523
17.435481033117135,78.23303859722611
17.380112868784924,78.32711384622242
17.53939913109556,78.27176113530395
17.536187703798486,78.16991878852542
17.331709750148608,78.45639393062746
17.65762865376304,78.44063067826616
17.363661315079792,78.48608538397782
17.246803481226628,78.61228979918849
17.428493714910477,78.44188269986708
17.44636170117194,78.55294627562567
17.533482045645172,78.18863671165518
17.424046709955537,78.33173913673392
17.546267352394985,78.26649503022247
17.58558011930719,78.1309599481303
17.358590825586614,78.48988252133235
17.418108024113256,78.56148057310855
17.390764454385987,78.32454849182125
17.513620685396603,77.98748521564364
17.533363286540297,78.35189505774807
17.463212465816287,78.17307834660227
17.535780171386072,78.49799152180772
17.380155080142707,78.4952139621912
17.47649835737456,78.55512940447981
17.44367600198701,78.44842184609962
17.526622163755896,78.46722252697434
17.462974388113956,78.56689842132143
17.544405277231885,78.27203668074456
17.538829612123994,78.351091824437
17.56307860036509,78.32893478517344
17.497816122130402,78.27370934620232
17.61584229042048,78.22637900190668
17.552178842628894,78.6863035782602
17.591521715380594,78.1299149196417
17.494470771778364,78.29126645288558
17.52060067773804,78.28527854261935
17.60229953585131,78.58352454353792
17.474185071769504,78.56765910304728
17.52675648665658,78.27263400293559
17.516833539201986,78.27680356710542
17.44573139841218,78.43885919680822
17.529241091959058,78.25082648666029
17.436446917473415,78.58126308240077
17.536556194795022,78.47882041596529
17.533101387776462,78.26725611904418
17.453261086257452,78.56130036101045
17.22217398712465,78.54068039129145
17.37647366376353,78.5117144263487
17.394812769658373,78.34231154137068
17.41046442241778,78.55310981236148
17.497538568184627,78.256945768674
17.58864035919747,78.59847098704208
17.602648147836412,78.38149127818902
17.356593081505185,78.52444566903192
17.275054532979716,78.66564212021314
17.529738464043707,78.35788551705585
17.363654231903663,78.4724016469154
17.411707808362035,78.4414324537751
17.413260561619566,78.55737112006531
17.391986920676977,78.35815509528932
17.207802631809145,78.45407022544144
17.506858937233684,78.26217268141153
17.357679844182663,78.45243744318397
17.51852781483561,78.18226482543199
17.45562265789355,78.58456527726554
17.40998383574327,78.44488018368888
17.542478116022036,78.28721422157392
17.471500278153155,78.31675366580494
17.42417346150833,78.46369699303901
17.517996528302767,78.19561446700918
17.454355271670515,78.56014860518529
17.418915630292414,78.48736769352669
17.531014681745663,78.29280961675879
17.38971374268126,78.43000846185161
17.24191462715585,78.34625552385874
17.46177342864443,78.45736196323917
17.452462677141327,78.58063116067275
17.523847323419844,78.17927162449327
17.55575813047811,78.27932895327098
17.463548716287246,78.56884616408892
17.54330473158967,78.48622364181047
17.679503329927012,78.10670365401059
17.466492737209556,78.44060934603554
17.389260306078313,78.34019347726635
17.557391606074706,78.47037403585139
17.54959974541346,78.49910411623799
17.362211301520464,78.46040808406383
17.599203362837272,78.52735793180368
17.357407801601617,78.44347156732948
17.39563680540767,78.6335423913938
17.51531952026013,78.28014293506587
17.373933802440167,78.50223245094327
17.545935262753364,78.26658709253223
17.644059015743405,78.48254266398551
17.544990514416483,78.19396309914057
17.408674472430476,78.35138679879081
17.355029845768534,78.43308611865298
17.47009116409822,78.33509070186383
17.660252790771203,78.51424639906186
17.50979809244305,78.26974401351721
17.353121083131764,78.4637706788898
17.594457159873148,78.51541926929151
17.368060828282637,78.45406785492172
17.50060605678129,78.26711860201323
17.545146892267738,78.30133053360115
17.37163434975956,78.50909391400285
17.3855794788147,78.33909643788539
17.531923529464734,78.35568719531338
17.507903043335464,78.19426233244363
17.452216055143182,78.5563750401266
17.419175944586318,78.45530226152702
17.51745056054568,78.14377169776368
17.63261844749904,78.03207950298545
17.395977298053268,78.60809902459303
17.294007144465617,78.64201145559232
17.432815673646225,78.57530596529082
17.456519440142962,78.3395375366039
17.38691386278067,78.32785673099619
17.44646715625958,78.32901280004282
17.587506645817044,78.1204484244843
17.3767028843977,78.51260455421253
17.53518501697124,78.30472148496652
17.51843095657457,78.29422038167324
17.539318245754643,78.36327137980254
17.479189869364625,78.3301523560263
17.471349462923744,78.3441088659007
17.38678309235107,78.51326144174045
17.46979056928212,78.45360081467918
17.419829147209978,78.47541223306241
17.3540812019621,78.50675676366114
17.381557193883978,78.50320737139252
17.392880473383,78.32448991223214
17.52460721742508,78.34458286558653
17.674887662153775,78.09863262926726
17.5159324458786,78.17306856701904
17.46816414945153,78.46538314779515
17.367115033913468,78.4588634355665
17.454825262917563,78.45166256634936
17.71227200267691,78.30937808257676
17.549419724666787,78.47570032319368
17.426095242816693,78.5698654038888
17.61197744873858,78.42231561965968
17.39786721619976,78.45304919770841
17.550335001250374,78.34669934089088
17.53290654384685,78.15379888909732
17.452957891832458,78.42434974754228
17.530278092233726,78.15908912082801
17.71029163367605,78.45950212078289
17.654546595622065,78.30733816437416
17.399639686451575,78.45910515714085
17.525987153188744,78.26638576415797
17.41726429611878,78.45631946514959
17.54929188688626,78.3738320548535
17.52714133240576,78.28883570141778
17.43385080931575,78.44870074755241
17.42147823373383,78.5705805645729
17.539648335410334,78.26713057518131
17.47200299686326,78.46231595902064
17.351030000045487,78.45232010872532
17.432363693766582,78.57402414455336
17.381875449145408,78.32371152082754
17.484572391902102,78.54926204253535
17.557013173185045,78.48588226551465
17.595075728706988,78.11628933178456
17.521740211513958,78.33932516314633
17.452598199459107,78.10532314267168
17.548104997703348,78.50027612010201
17.555723752108424,78.46744116673094
17.476631327235953,78.584294035736
17.542710822324384,78.4904058028819
17.345371091788767,78.46313802233351
17.569742950630474,78.11763739610606
17.369840429600647,78.51130210134902
17.522050032142577,78.35488965048059
17.53159622813616,78.35640085946818
17.555035761749828,78.14978974104528
17.576896523517412,78.1351873789429
17.53051910774131,78.61580173339793
17.604482762137657,78.11508034634545
17.405097900804055,78.44126535827873
17.3346989709493,78.46274432196073
17.339474087704005,78.4582255737096
17.37430214882615,78.34753848243749
17.4691063910877,78.58345756358622
17.479492179792935,78.32803407188209
17.46767912401115,78.55107443135493
17.515321606563873,78.26346752918374
17.431861641488666,78.56535105183274
17.503638195007543,78.25563856888323
17.360517701059525,78.44869921423768
17.47926418918644,78.58215414428527
17.591509078392278,78.13941091953424
17.425241546888522,78.4630603714857
17.451622037297767,78.321809911005
17.5695565555778,78.13816117732318
17.47635328382757,78.32482831863395
17.540725751249607,78.17086177400819
17.44621614223254,78.56864710879782
17.33763008349711,78.7690035655795
17.377394391420346,78.5027261723202
17.24119014178174,78.56695222340038
17.557490188410686,78.47006354190296
17.513967311999725,78.05848293364778
17.564937222281696,78.29852734633515
17.463972914503824,78.55418402767735
17.542315286632267,78.47384919855035
17.410156901795744,78.51093940376008
17.627000317940453,78.41224164833059
17.52567603014573,78.2612149340944
17.31771552167264,78.36999294969365
17.396295115933054,78.34177104286894
17.3800070767426,78.32770045859688
17.5537208348053,78.34691922029624
17.376416329456976,78.33981467790004
17.532566281495388,78.49131307451108
17.56889037439117,78.09308451148095
17.60141198555886,78.1257632462543
17.52499135015265,78.18065044910978
17.383796910769984,78.51642215704265
17.478941292941403,78.57949009319485
17.4749318122552,78.34574613732225
17.582140145411618,78.12370801329716
17.590217874479492,78.13943223764045
17.689369471487673,78.39467634285816
17.502181151922656,78.28495862233255
17.53913613736803,78.17636151360041
17.528158494479058,78.35302813723699
17.48678924227871,78.6566394854299
17.477973581703324,78.5761004274001
17.27152358487526,78.68482866160335
17.40194676171632,78.44008752591779
17.557032746967565,78.36862695273658
17.606497175847576,78.7114041924824
17.53753925197715,78.46711734103009
17.36033355400532,78.45597072326801
17.349636532508708,78.34073892530493
17.453219780404865,78.32856115947669
17.436522341511864,78.5554376359543
17.366828166352526,78.51992887070345
17.46507567541369,78.56949943444373
17.41183626132748,78.27058466810055
17.3736026466032,78.38893193992514
17.537169551674644,78.24216594585438
17.49951476663179,78.25472486558571
17.421155690886096,78.47389899906082
17.51219007717224,78.29179799322078
17.55899018822861,78.34216027537174
17.46756266813266,78.32891482409086
17.40657462452596,78.43943867526549
17.548139981803708,78.27079675281533
17.529983054868005,78.5065214628779
17.241069528325227,78.44178451481613
17.533624067332294,78.4894763611377
17.37519099447717,78.63845762264015
17.666627066060595,78.09559251401338
17.51961517292424,78.16483778804893
17.595857125198286,78.14494638958321
17.46887265632635,78.17976192705079
17.368054354627134,78.45699974253596
17.367456831706523,78.4493577564078
17.57324335677825,78.12376798506736
17.501940514399216,78.45759651450443
17.445370651862074,78.34157842575802
17.6416685188782,78.13932029351913
17.44281070779967,78.31907621960102
17.500076189038918,78.28350816163363
17.449705804328424,78.2876303917859
17.51365007985318,78.17588999549356
17.488563199550374,78.58451474504889
17.696354657571394,78.24760845322805
17.542726055818854,78.35742129704497
17.30329704524654,78.57150106974971
17.54689804513444,78.4828935880509
17.566702092914426,78.14457004667581
17.515231035111217,78.18581583014087
17.545181228893366,78.48160454178894
17.363411117636275,78.44396600652198
17.54378344232835,78.18029615530874
17.511511837347527,78.27389369065169
17.423487686907066,78.44211473351437
17.358220644784073,78.49088101697586
17.385405446228216,78.32248818920877
17.447675702704007,78.7408195797184
17.465486390908175,78.43001988178055
17.431085589009815,78.56047150102164
17.472091041548428,78.44509797690067
17.59544558768419,78.10735509817627
17.560389434316402,78.49006853846579
17.55761107909436,78.34194896979284
17.526125464263302,78.30183171304493
17.631866918152124,78.64030882685135
17.510018365638956,78.00097912153089
17.52855154128955,78.16252018839927
17.466865641264526,78.45930057449561
17.53329801540868,78.17622660451691
17.357699407534657,78.43177696994346
17.30434755766792,78.19065516371028
17.646607005889113,78.19840397621165
17.404559441547534,78.33479118029712
17.404633877396897,78.46465686281454
17.344649301573607,78.35527967110657
17.46703744393691,78.4343826035905
17.560764871810658,78.47906209388198
17.56626269469719,78.12381525036447
17.448454958877992,78.56546139404293
17.432755258842892,78.57075702013397
17.569522094618517,78.14088343712041
17.44705643218501,78.46230564660154
17.30468383722583,78.18162999760573
17.348499130752433,78.46282896266347
17.421121348482657,78.46649810941902
17.20795124688371,78.35204511500368
17.493455411144613,78.58029241702543
17.608344945498782,78.3951514266683
17.362239152157958,78.45431510530035
17.3289445956257,78.45634543332639
17.60442856326416,78.40334279618797
17.373126287618618,78.58739480537983
17.416075628887317,78.4576400267219
17.520828222339283,78.30455078059185
17.451806026597268,78.54876833414882
17.389829231307893,78.52228439995542
17.355924974703125,78.44319502093886
17.33592296468508,78.37698652950047
17.556068542207004,78.21159226179209
17.328102624060694,78.4816672331076
17.471982785762414,78.44736749014702
17.56384881190772,78.62406852785405
17.543078538392415,78.28814010112198
17.223025332092444,78.40256851186179
17.56803510872352,78.13295807124143
17.329722136437024,78.44350773719576
17.43456299215353,78.45194027440304
17.348538855673386,78.35802180349646
17.41657996269305,78.5726300733073
17.56596682377281,78.12991859479664
17.526452725054586,78.36234045043517
17.6814189063978,78.2433889353395
17.514900030199964,78.27021333773213
17.556066699982807,78.36231302801947
17.50953348608811,78.30099066767686
17.769354379672478,78.20738150547734
17.44772247825712,78.46085188231658
17.531843698761246,78.29530637595536
17.43944587578644,78.58808826345918
17.639361275822374,78.63112801501664
17.38189223480145,78.51970299835324
17.489171685958286,78.56416331009983
17.45515352289174,78.56164578584188
17.50775644256996,78.19087007812333
17.5271918519434,78.27329442284444
17.366770792453977,78.50495967291343
17.441590942627478,78.63610822209647
17.51118094004368,78.16305823809975
17.37311629043242,78.60004273104343
17.450804141831707,78.57617691628307
17.458256712209614,78.57444248187134
17.454425508966494,78.31832590090296
17.48500651383166,78.54837760542259
17.39864576162641,78.44113799298047
17.378351351538026,78.34937686141298
17.545680062769865,78.18730824592515
17.566685400360324,78.43598930848555
17.546587298718176,78.29946113921724
17.395138985299134,78.34552713325908
17.420643127076964,78.58120160415244
17.410143740471206,78.46384093403718
17.50261880459161,78.27582061407911
17.614925048402046,78.55153631786956
17.505764750320402,78.26174654835607
17.426175631171773,78.34670828336701
17.47824721832932,78.57508651479202
17.454333966473396,78.67705240384241
17.330354270066998,78.45875964171655
17.34499362352268,78.3904747806021
17.452260831566416,78.33811026404133
17.45810250990977,78.45958333783501
17.682170374284976,78.24031468049039
17.612634948316998,78.07438574651303
17.445227221183018,78.46167183149473
17.505875099136848,78.28144773734847
17.447471869849153,78.457955497535
17.55163215784764,78.370511390513
17.398684524679492,78.33166589796832
17.532777828432508,78.22100125091974
17.37323243358651,78.50692419808028
17.50374339179756,78.27219229276851
17.52209411142311,78.24809213444608
17.495403336952176,78.43102043133423
17.530109246825553,78.30205752863954
17.424697845500216,78.5535809780866
17.424484944039534,78.57991831440073
17.502606504779283,78.26413234708468
17.50290894244478,78.25847149527824
17.434091029534475,78.22137348905429
17.55012670685916,78.48953299207749
17.43181150855049,78.56938951521234
17.440275999319287,78.58005902249789
17.372807625104002,78.49683954209304
17.47548071582718,78.54711258652286
17.434286038681908,78.34602539939941
17.476502825061704,78.44360307412514
17.269044609946747,78.26166542597478
17.452616420919433,78.57405383750267
17.43530721148639,78.5784987267576
17.47731345627644,78.34941661185522
17.481618323266186,78.6252830326624
17.49637627214661,78.26406343515279
17.428220256087695,78.57702401375809
17.35674782544518,78.49590608222229
17.363999310789612,78.50980291465471
17.542884109847428,78.50024826216368
17.696282178825054,78.21105592100027
17.36210818188887,78.49757969698967
17.51141466050106,78.18287585349486
17.58553793518607,78.11135885495581
17.56193206978435,78.21149240588397
17.460441545783105,78.45041255184167
17.53362912733223,78.18240773636067
17.38568102948331,78.51517017605174
17.55210210735716,78.37731373897918
17.675599741691386,78.20495612306718
17.29924088352569,78.32843379152911
17.314974204571293,78.42561943152404
17.345786760261596,78.46767165020775
17.52199263834927,78.1812190471524
17.487909575571233,78.56001851930115
17.44211139517423,78.3308326437658
17.218410251372887,78.58645812229614
17.558924499523783,78.44015691075458
17.43233851621895,78.5582613243157
17.52950310107915,78.47398537262215
17.508208063225048,78.26958326426683
17.435702975080346,78.46170356216767
17.36367171061232,78.4669431491633
17.47977678909716,78.3410543321879
17.381674734128442,78.48891300620723
17.386370681620438,78.08260504728764
17.5459122271628,78.27130069653151
17.377861572319823,78.51425940174578
17.609269027393395,78.39225587612012
17.43798090651464,78.57438998446688
17.389829556080507,78.35497239143868
17.429657954106755,78.31846657980007
17.47970144606518,78.34699530086934
17.44850893732738,78.33796000817043
17.524871709244742,78.26692998661768
17.474082657408825,78.3199756237857
17.421024794027883,78.46319585551386
17.526217494765564,78.29841218875177
17.55889008007407,78.35334719612874
17.50302278150544,78.26692997926128
17.543395386207926,78.2842020153905
17.41886779106597,78.55082391965497
17.60460736918154,78.11450918373555
17.39109209359479,78.32721912219426
17.526495641393222,78.49841163810561
17.520813421722227,78.28150997155699
17.387646948621423,78.33507765696855
17.45237768192407,78.31888858332361
17.430265429098238,78.56838419603066
17.366485707899614,78.51661741797187
17.524290825114644,78.25651627507216
17.26318655933984,78.6379687527432
17.37387536829596,78.34933484756029
17.468743348075755,78.44982754735095
17.549935756015273,78.12429821525566
17.691508075545528,78.40069359229418
17.433165080510015,78.56968175156693
17.536655042890054,78.49763690699714
17.547796185254786,78.27662409048894
17.525060131621377,78.18133027085217
17.525147240254395,78.38316943789278
17.65552893488722,78.53660573500078
17.641669671619333,78.35054863963894
17.46980269578314,78.42515356488141
17.508654956560335,78.30556344684548
17.57051393218239,78.569809503389
17.49651278527699,78.26278433188256
17.53452877675786,78.15752343085015
17.605469751823037,78.51133452145409
17.35872204404722,78.69328672789338
17.398384609523145,78.3426298561016
17.549435054269818,78.47339229269473
17.497166745168588,78.61214175333164
17.343530290084786,78.42918775700923
17.447415644431263,78.45685515263038
17.45701877270255,78.17101379625473
17.473594619840448,78.32660027090024
17.36924995100865,78.51833555259905
17.52663995784461,78.49414724332755
17.618148161077794,78.65628094687348
17.432678331476335,78.45978736280908
17.374216913116562,78.49641995172928
17.46998593382793,78.5838683553979
17.477870445486623,78.55078370984029
17.45940725712059,78.55727411241506
17.47522175744724,78.28114032871201
17.61585975603065,78.66303712088357
17.536917591864775,78.16714746664934
17.522245688200965,78.2811184475733
17.470633809030616,78.56522182794187
17.63422123073706,78.3012098504982
17.473647057473592,78.34890174126996
17.52933769768649,78.34669146115196
17.342174900063636,78.46099751109628
17.42927300992578,78.58469695890513
17.51753166115156,78.27632609460377
17.354518197662923,78.51604078416433
17.517669503025765,78.27808186107184
17.519110222182185,78.28528551978344
17.532609191537688,78.30327435381028
17.540223862699357,78.2905698794001
17.466638909524477,78.42933608097849
17.39108781798925,78.52159322974727
17.53214801225523,78.34076257322411
17.512293342672347,78.18279799030128
17.415442442112607,78.46691560231201
17.4109472731231,78.5574456595644
17.468435674352264,78.76535825535828
17.456028718704072,78.44171077694331
17.433234563684668,78.47146244636166
17.555224501250596,78.35524889660994
17.441535225461042,78.27741902872867
17.52614419770809,78.58382366257207
17.446458417660203,78.42503862342598
17.441188524017356,78.3528223225252
17.44336064504871,78.46345710048162
17.42372839210001,78.58654052880233
17.500768788312794,78.2881987574015
17.44191875757873,78.45738066981305
17.466280102374917,78.43725806025
17.52049163237018,78.182624349334
17.523576986354918,78.28612983292909
17.571165648180354,78.14055293189668
17.464382429174236,78.40769098711979
17.495388173183734,78.25889486439094
17.511620509817895,78.28097506764236
17.35514454739277,78.38449764049157
17.294471846491096,78.25267668808468
17.376440002940118,78.34185500292254
17.5298577082868,78.31408609846129
17.43846914445903,78.57251962044812
17.378187103443274,78.52202112637603
17.436186348256378,78.53268782030605
17.562764371063125,78.47094714265187
17.461896296936914,78.32546962586882
17.556663899957726,78.33858544255445
17.330970027095134,78.46776658266619
17.615407292810207,78.10870561146399
17.502949605398282,78.2810889803243
17.53943451806882,78.35968914836631
17.422944386275713,78.65307890510519
17.47866991515593,78.69649078825421
17.46232977123775,78.41707451315318
17.71172007604851,78.18108488242852
17.532366660448353,78.18052062263834
17.587324920751303,78.1655692271714
17.345077008150966,78.60472480230248
17.35709114341705,78.45421637060188
17.77435808814388,78.17194498971747
17.38487259199386,78.52459244071126
17.391919197763247,77.97692401120864
17.43548155120611,78.46144150409683
17.590275268150233,78.14278588097602
17.391316647501444,78.49584991611907
17.537465374435822,78.47681999091171
17.549854000503505,78.48700605042582
17.409192864109166,78.20775658324911
17.49825704220893,78.0248232380382
17.429975971011938,78.46598845560784
17.362585860817667,78.43854327713456
17.627830529197585,78.28890352643646
17.60087309394799,78.1185723068864
17.379356083635116,78.32533097149481
17.51935102512932,78.27587385489646
17.415084463651976,78.55729659484729
