timestamp,image_idx,latitude,longitude
2019-07-07 00:07:44,1043,17.349694,78.176807
2019-07-07 00:07:55,1044,17.349694,78.358528
2019-07-07 00:08:06,1045,17.372073,78.176807
2019-07-07 00:08:16,1046,17.460103,78.358528
2019-07-07 00:08:27,1047,17.528552,78.274611
2019-07-07 00:08:38,1048,17.417116,78.443493
2019-07-07 00:08:49,1049,17.527465,78.50866
2019-07-07 00:09:00,1050,17.372073,78.274611
2019-07-07 00:09:10,1051,17.544866,78.443493
2019-07-07 00:09:21,1052,17.372073,78.487001
2019-07-07 00:09:32,1053,17.528552,78.126225
2019-07-07 00:09:43,1054,17.544866,78.126225
2019-07-07 00:09:54,1055,17.527465,78.457475
2019-07-07 00:10:04,1056,17.528552,78.334361
2019-07-07 00:10:15,1057,17.429348,78.274611
2019-07-07 00:10:26,1058,17.417116,78.274611
2019-07-07 00:10:37,1059,17.527465,78.566894
2019-07-07 00:10:48,1060,17.460103,78.566894
2019-07-07 00:10:58,1061,17.349694,78.457475
2019-07-07 00:11:09,1062,17.429348,78.339247
2019-07-07 00:11:20,1063,17.540891,78.126225
2019-07-07 00:11:31,1064,17.527465,78.339247
2019-07-07 00:11:42,1065,17.540891,78.334361
2019-07-07 00:11:52,1066,17.544866,78.176807
2019-07-07 00:12:03,1067,17.429348,78.176807
2019-07-07 00:12:14,1068,17.417116,78.451437
2019-07-07 00:12:25,1069,17.460103,78.569297
2019-07-07 00:12:36,1070,17.460103,78.358528
2019-07-07 00:12:46,1071,17.528552,78.566894
2019-07-07 00:12:57,1072,17.460103,78.569297
2019-07-07 00:13:08,1073,17.457121,78.487001
2019-07-07 00:13:19,1074,17.58567,78.457475
2019-07-07 00:13:30,1075,17.372073,78.457475
2019-07-07 00:13:40,1076,17.349694,78.176807
2019-07-07 00:13:51,1077,17.470358,78.274611
2019-07-07 00:14:02,1078,17.417116,78.126225
2019-07-07 00:14:13,1079,17.429348,78.339247
2019-07-07 00:14:24,1080,17.58567,78.566894
2019-07-07 00:14:34,1081,17.417116,78.569297
2019-07-07 00:14:45,1082,17.429348,78.339247
2019-07-07 00:14:56,1083,17.349694,78.274611
2019-07-07 00:15:07,1084,17.393563,78.569297
2019-07-07 00:15:18,1085,17.393563,78.443493
2019-07-07 00:15:28,1086,17.540891,78.358528
2019-07-07 00:15:39,1087,17.417116,78.487001
2019-07-07 00:15:50,1088,17.393563,78.451437
2019-07-07 00:16:01,1089,17.457121,78.487001
2019-07-07 00:16:12,1090,17.429348,78.339247
2019-07-07 00:16:22,1091,17.540891,78.339247
2019-07-07 00:16:33,1092,17.460103,78.451437
2019-07-07 00:16:44,1093,17.429348,78.339247
2019-07-07 00:16:55,1094,17.540891,78.451437
2019-07-07 00:17:06,1095,17.349694,78.569297
2019-07-07 00:17:16,1096,17.417116,78.451437
2019-07-07 00:17:27,1097,17.349694,78.358528
2019-07-07 00:17:38,1098,17.58567,78.451437
2019-07-07 00:17:49,1099,17.349694,78.443493
2019-07-07 00:18:00,1100,17.528552,78.451437
2019-07-07 00:18:10,1101,17.460103,78.50866
2019-07-07 00:18:21,1102,17.527465,78.451437
2019-07-07 00:18:32,1103,17.349694,78.339247
2019-07-07 00:18:43,1104,17.58567,78.443493
2019-07-07 00:18:54,1105,17.544866,78.126225
2019-07-07 00:19:04,1106,17.457121,78.334361
2019-07-07 00:19:15,1107,17.429348,78.443493
2019-07-07 00:19:26,1108,17.544866,78.274611
2019-07-07 00:19:37,1109,17.58567,78.334361
2019-07-07 00:19:48,1110,17.540891,78.566894
2019-07-07 00:19:58,1111,17.527465,78.566894
2019-07-07 00:20:09,1112,17.460103,78.274611
2019-07-07 00:20:20,1113,17.460103,78.443493
2019-07-07 00:20:31,1114,17.460103,78.569297
2019-07-07 00:20:42,1115,17.457121,78.274611
2019-07-07 00:20:52,1116,17.527465,78.334361
2019-07-07 00:21:03,1117,17.457121,78.334361
2019-07-07 00:21:14,1118,17.457121,78.339247
2019-07-07 00:21:25,1119,17.470358,78.176807
2019-07-07 00:21:36,1120,17.527465,78.457475
2019-07-07 00:21:46,1121,17.528552,78.50866
2019-07-07 00:21:57,1122,17.527465,78.334361
2019-07-07 00:22:08,1123,17.58567,78.126225
2019-07-07 00:22:19,1124,17.470358,78.274611
2019-07-07 00:22:30,1125,17.460103,78.358528
2019-07-07 00:22:40,1126,17.58567,78.451437
2019-07-07 00:22:51,1127,17.58567,78.176807
2019-07-07 00:23:02,1128,17.514423,78.334361
2019-07-07 00:23:13,1129,17.372073,78.274611
2019-07-07 00:23:24,1130,17.470358,78.487001
2019-07-07 00:23:34,1131,17.58567,78.176807
2019-07-07 00:23:45,1132,17.372073,78.569297
2019-07-07 00:23:56,1133,17.372073,78.50866
2019-07-07 00:24:07,1134,17.470358,78.286225
2019-07-07 00:24:18,1135,17.514423,78.286225
2019-07-07 00:24:28,1136,17.544866,78.339247
2019-07-07 00:24:39,1137,17.540891,78.339247
2019-07-07 00:24:50,1138,17.528552,78.569297
2019-07-07 00:25:01,1139,17.540891,78.358528
2019-07-07 00:25:12,1140,17.527465,78.339247
2019-07-07 00:25:22,1141,17.460103,78.457475
2019-07-07 00:25:33,1142,17.528552,78.334361
2019-07-07 00:25:44,1143,17.527465,78.50866
2019-07-07 00:25:55,1144,17.58567,78.443493
2019-07-07 00:26:06,1145,17.460103,78.274611
2019-07-07 00:26:16,1146,17.429348,78.443493
2019-07-07 00:26:27,1147,17.470358,78.569297
2019-07-07 00:26:38,1148,17.528552,78.566894
2019-07-07 00:26:49,1149,17.528552,78.274611
2019-07-07 00:27:00,1150,17.349694,78.274611
2019-07-07 00:27:10,1151,17.58567,78.487001
2019-07-07 00:27:21,1152,17.544866,78.569297
2019-07-07 00:27:32,1153,17.372073,78.569297
2019-07-07 00:27:43,1154,17.460103,78.286225
2019-07-07 00:27:54,1155,17.58567,78.126225
2019-07-07 00:28:04,1156,17.393563,78.443493
2019-07-07 00:28:15,1157,17.514423,78.358528
2019-07-07 00:28:26,1158,17.372073,78.126225
2019-07-07 00:28:37,1159,17.470358,78.451437
2019-07-07 00:28:48,1160,17.372073,78.457475
2019-07-07 00:28:58,1161,17.544866,78.451437
2019-07-07 00:29:09,1162,17.349694,78.566894
2019-07-07 00:29:20,1163,17.372073,78.274611
2019-07-07 00:29:31,1164,17.470358,78.286225
2019-07-07 00:29:42,1165,17.544866,78.566894
2019-07-07 00:29:52,1166,17.540891,78.274611
2019-07-07 00:30:03,1167,17.528552,78.457475
2019-07-07 00:30:14,1168,17.349694,78.126225
2019-07-07 00:30:25,1169,17.528552,78.569297
2019-07-07 00:30:36,1170,17.514423,78.339247
2019-07-07 00:30:46,1171,17.527465,78.443493
2019-07-07 00:30:57,1172,17.540891,78.339247
2019-07-07 00:31:08,1173,17.540891,78.334361
2019-07-07 00:31:19,1174,17.460103,78.176807
2019-07-07 00:31:30,1175,17.457121,78.487001
2019-07-07 00:31:40,1176,17.372073,78.358528
2019-07-07 00:31:51,1177,17.528552,78.457475
2019-07-07 00:32:02,1178,17.470358,78.487001
2019-07-07 00:32:13,1179,17.417116,78.334361
2019-07-07 00:32:24,1180,17.457121,78.334361
2019-07-07 00:32:34,1181,17.417116,78.358528
2019-07-07 00:32:45,1182,17.349694,78.274611
2019-07-07 00:32:56,1183,17.544866,78.487001
2019-07-07 00:33:07,1184,17.528552,78.126225
2019-07-07 00:33:18,1185,17.528552,78.358528
2019-07-07 00:33:28,1186,17.457121,78.334361
2019-07-07 00:33:39,1187,17.514423,78.126225
2019-07-07 00:33:50,1188,17.457121,78.569297
2019-07-07 00:34:01,1189,17.417116,78.286225
2019-07-07 00:34:12,1190,17.457121,78.126225
2019-07-07 00:34:22,1191,17.528552,78.274611
2019-07-07 00:34:33,1192,17.514423,78.339247
2019-07-07 00:34:44,1193,17.372073,78.487001
2019-07-07 00:34:55,1194,17.393563,78.274611
2019-07-07 00:35:06,1195,17.460103,78.176807
2019-07-07 00:35:16,1196,17.429348,78.443493
2019-07-07 00:35:27,1197,17.540891,78.50866
2019-07-07 00:35:38,1198,17.457121,78.334361
2019-07-07 00:35:49,1199,17.349694,78.443493
2019-07-07 00:36:00,1200,17.527465,78.443493
2019-07-07 00:36:10,1201,17.544866,78.358528
2019-07-07 00:36:21,1202,17.393563,78.457475
2019-07-07 00:36:32,1203,17.460103,78.176807
2019-07-07 00:36:43,1204,17.460103,78.339247
2019-07-07 00:36:54,1205,17.460103,78.126225
2019-07-07 00:37:04,1206,17.460103,78.286225
2019-07-07 00:37:15,1207,17.417116,78.274611
2019-07-07 00:37:26,1208,17.349694,78.569297
2019-07-07 00:37:37,1209,17.349694,78.50866
2019-07-07 00:37:48,1210,17.514423,78.566894
2019-07-07 00:37:58,1211,17.540891,78.176807
2019-07-07 00:38:09,1212,17.528552,78.443493
2019-07-07 00:38:20,1213,17.460103,78.286225
2019-07-07 00:38:31,1214,17.527465,78.566894
2019-07-07 00:38:42,1215,17.528552,78.50866
2019-07-07 00:38:52,1216,17.349694,78.457475
2019-07-07 00:39:03,1217,17.470358,78.457475
2019-07-07 00:39:14,1218,17.470358,78.487001
2019-07-07 00:39:25,1219,17.527465,78.451437
2019-07-07 00:39:36,1220,17.514423,78.50866
2019-07-07 00:39:46,1221,17.349694,78.50866
2019-07-07 00:39:57,1222,17.527465,78.566894
2019-07-07 00:40:08,1223,17.417116,78.286225
2019-07-07 00:40:19,1224,17.457121,78.274611
2019-07-07 00:40:30,1225,17.527465,78.358528
2019-07-07 00:40:40,1226,17.372073,78.451437
2019-07-07 00:40:51,1227,17.528552,78.566894
2019-07-07 00:41:02,1228,17.393563,78.569297
2019-07-07 00:41:13,1229,17.58567,78.443493
2019-07-07 00:41:24,1230,17.514423,78.457475
2019-07-07 00:41:34,1231,17.527465,78.443493
2019-07-07 00:41:45,1232,17.349694,78.457475
2019-07-07 00:41:56,1233,17.544866,78.487001
2019-07-07 00:42:07,1234,17.470358,78.274611
2019-07-07 00:42:18,1235,17.372073,78.569297
2019-07-07 00:42:28,1236,17.540891,78.457475
2019-07-07 00:42:39,1237,17.460103,78.566894
2019-07-07 00:42:50,1238,17.58567,78.569297
2019-07-07 00:43:01,1239,17.514423,78.566894
2019-07-07 00:43:12,1240,17.393563,78.358528
2019-07-07 00:43:22,1241,17.58567,78.358528
2019-07-07 00:43:33,1242,17.527465,78.443493
2019-07-07 00:43:44,1243,17.417116,78.457475
2019-07-07 00:43:55,1244,17.470358,78.457475
2019-07-07 00:44:06,1245,17.349694,78.286225
2019-07-07 00:44:16,1246,17.470358,78.358528
2019-07-07 00:44:27,1247,17.540891,78.274611
2019-07-07 00:44:38,1248,17.417116,78.274611
2019-07-07 00:44:49,1249,17.460103,78.176807
2019-07-07 00:45:00,1250,17.349694,78.176807
2019-07-07 00:45:10,1251,17.528552,78.487001
2019-07-07 00:45:21,1252,17.429348,78.358528
2019-07-07 00:45:32,1253,17.372073,78.566894
2019-07-07 00:45:43,1254,17.470358,78.566894
2019-07-07 00:45:54,1255,17.544866,78.339247
2019-07-07 00:46:04,1256,17.470358,78.569297
2019-07-07 00:46:15,1257,17.58567,78.126225
2019-07-07 00:46:26,1258,17.470358,78.443493
2019-07-07 00:46:37,1259,17.514423,78.176807
2019-07-07 00:46:48,1260,17.470358,78.443493
2019-07-07 00:46:58,1261,17.429348,78.457475
2019-07-07 00:47:09,1262,17.429348,78.487001
2019-07-07 00:47:20,1263,17.460103,78.274611
2019-07-07 00:47:31,1264,17.393563,78.126225
2019-07-07 00:47:42,1265,17.528552,78.50866
2019-07-07 00:47:52,1266,17.544866,78.487001
2019-07-07 00:48:03,1267,17.470358,78.50866
2019-07-07 00:48:14,1268,17.470358,78.334361
2019-07-07 00:48:25,1269,17.372073,78.358528
2019-07-07 00:48:36,1270,17.349694,78.50866
2019-07-07 00:48:46,1271,17.429348,78.50866
2019-07-07 00:48:57,1272,17.544866,78.443493
2019-07-07 00:49:08,1273,17.460103,78.334361
2019-07-07 00:49:19,1274,17.540891,78.286225
2019-07-07 00:49:30,1275,17.393563,78.286225
2019-07-07 00:49:40,1276,17.528552,78.286225
2019-07-07 00:49:51,1277,17.417116,78.358528
2019-07-07 00:50:02,1278,17.528552,78.126225
2019-07-07 00:50:13,1279,17.514423,78.487001
2019-07-07 00:50:24,1280,17.58567,78.487001
2019-07-07 00:50:34,1281,17.514423,78.451437
2019-07-07 00:50:45,1282,17.470358,78.457475
2019-07-07 00:50:56,1283,17.393563,78.286225
2019-07-07 00:51:07,1284,17.58567,78.358528
2019-07-07 00:51:18,1285,17.544866,78.457475
2019-07-07 00:51:28,1286,17.417116,78.569297
2019-07-07 00:51:39,1287,17.429348,78.457475
2019-07-07 00:51:50,1288,17.393563,78.443493
2019-07-07 00:52:01,1289,17.393563,78.443493
2019-07-07 00:52:12,1290,17.514423,78.126225
2019-07-07 00:52:22,1291,17.470358,78.176807
2019-07-07 00:52:33,1292,17.527465,78.50866
2019-07-07 00:52:44,1293,17.460103,78.286225
2019-07-07 00:52:55,1294,17.514423,78.451437
2019-07-07 00:53:06,1295,17.393563,78.334361
2019-07-07 00:53:16,1296,17.457121,78.451437
2019-07-07 00:53:27,1297,17.372073,78.176807
2019-07-07 00:53:38,1298,17.417116,78.274611
2019-07-07 00:53:49,1299,17.460103,78.457475
2019-07-07 00:54:00,1300,17.514423,78.358528
2019-07-07 00:54:10,1301,17.417116,78.50866
2019-07-07 00:54:21,1302,17.372073,78.487001
2019-07-07 00:54:32,1303,17.540891,78.566894
2019-07-07 00:54:43,1304,17.372073,78.50866
2019-07-07 00:54:54,1305,17.372073,78.126225
2019-07-07 00:55:04,1306,17.417116,78.274611
2019-07-07 00:55:15,1307,17.528552,78.126225
2019-07-07 00:55:26,1308,17.417116,78.443493
2019-07-07 00:55:37,1309,17.527465,78.457475
2019-07-07 00:55:48,1310,17.470358,78.569297
2019-07-07 00:55:58,1311,17.58567,78.443493
2019-07-07 00:56:09,1312,17.528552,78.126225
2019-07-07 00:56:20,1313,17.429348,78.126225
2019-07-07 00:56:31,1314,17.58567,78.358528
2019-07-07 00:56:42,1315,17.470358,78.457475
2019-07-07 00:56:52,1316,17.514423,78.50866
2019-07-07 00:57:03,1317,17.460103,78.569297
2019-07-07 00:57:14,1318,17.527465,78.176807
2019-07-07 00:57:25,1319,17.527465,78.566894
2019-07-07 00:57:36,1320,17.429348,78.286225
2019-07-07 00:57:46,1321,17.528552,78.487001
2019-07-07 00:57:57,1322,17.349694,78.126225
2019-07-07 00:58:08,1323,17.540891,78.457475
2019-07-07 00:58:19,1324,17.372073,78.286225
2019-07-07 00:58:30,1325,17.528552,78.443493
2019-07-07 00:58:40,1326,17.460103,78.487001
2019-07-07 00:58:51,1327,17.540891,78.451437
2019-07-07 00:59:02,1328,17.527465,78.487001
2019-07-07 00:59:13,1329,17.417116,78.451437
2019-07-07 00:59:24,1330,17.460103,78.176807
2019-07-07 00:59:34,1331,17.470358,78.176807
2019-07-07 00:59:45,1332,17.429348,78.443493
2019-07-07 00:59:56,1333,17.470358,78.176807
2019-07-07 01:00:07,1334,17.349694,78.334361
2019-07-07 01:00:18,1335,17.460103,78.339247
2019-07-07 01:00:28,1336,17.544866,78.339247
2019-07-07 01:00:39,1337,17.544866,78.487001
2019-07-07 01:00:50,1338,17.514423,78.176807
2019-07-07 01:01:01,1339,17.528552,78.358528
2019-07-07 01:01:12,1340,17.527465,78.126225
2019-07-07 01:01:22,1341,17.527465,78.286225
2019-07-07 01:01:33,1342,17.372073,78.286225
2019-07-07 01:01:44,1343,17.372073,78.339247
2019-07-07 01:01:55,1344,17.372073,78.487001
2019-07-07 01:02:06,1345,17.417116,78.443493
2019-07-07 01:02:16,1346,17.58567,78.457475
2019-07-07 01:02:27,1347,17.393563,78.50866
2019-07-07 01:02:38,1348,17.58567,78.50866
2019-07-07 01:02:49,1349,17.470358,78.339247
2019-07-07 01:03:00,1350,17.58567,78.457475
2019-07-07 01:03:10,1351,17.417116,78.334361
2019-07-07 01:03:21,1352,17.514423,78.334361
2019-07-07 01:03:32,1353,17.470358,78.339247
2019-07-07 01:03:43,1354,17.58567,78.50866
2019-07-07 01:03:54,1355,17.417116,78.457475
2019-07-07 01:04:04,1356,17.393563,78.176807
2019-07-07 01:04:15,1357,17.58567,78.487001
2019-07-07 01:04:26,1358,17.417116,78.443493
2019-07-07 01:04:37,1359,17.349694,78.286225
2019-07-07 01:04:48,1360,17.372073,78.358528
2019-07-07 01:04:58,1361,17.349694,78.569297
2019-07-07 01:05:09,1362,17.527465,78.451437
2019-07-07 01:05:20,1363,17.372073,78.451437
2019-07-07 01:05:31,1364,17.527465,78.487001
2019-07-07 01:05:42,1365,17.457121,78.176807
2019-07-07 01:05:52,1366,17.429348,78.274611
2019-07-07 01:06:03,1367,17.349694,78.50866
2019-07-07 01:06:14,1368,17.429348,78.451437
2019-07-07 01:06:25,1369,17.429348,78.176807
2019-07-07 01:06:36,1370,17.393563,78.451437
2019-07-07 01:06:46,1371,17.372073,78.274611
2019-07-07 01:06:57,1372,17.457121,78.339247
2019-07-07 01:07:08,1373,17.527465,78.457475
2019-07-07 01:07:19,1374,17.417116,78.286225
2019-07-07 01:07:30,1375,17.470358,78.126225
2019-07-07 01:07:40,1376,17.417116,78.339247
2019-07-07 01:07:51,1377,17.470358,78.487001
2019-07-07 01:08:02,1378,17.349694,78.339247
2019-07-07 01:08:13,1379,17.544866,78.487001
2019-07-07 01:08:24,1380,17.417116,78.126225
2019-07-07 01:08:34,1381,17.58567,78.566894
2019-07-07 01:08:45,1382,17.58567,78.274611
2019-07-07 01:08:56,1383,17.528552,78.286225
2019-07-07 01:09:07,1384,17.372073,78.358528
2019-07-07 01:09:18,1385,17.470358,78.358528
2019-07-07 01:09:28,1386,17.470358,78.274611
2019-07-07 01:09:39,1387,17.460103,78.569297
2019-07-07 01:09:50,1388,17.514423,78.451437
2019-07-07 01:10:01,1389,17.372073,78.176807
2019-07-07 01:10:12,1390,17.393563,78.566894
2019-07-07 01:10:22,1391,17.528552,78.274611
2019-07-07 01:10:33,1392,17.393563,78.358528
2019-07-07 01:10:44,1393,17.349694,78.339247
2019-07-07 01:10:55,1394,17.349694,78.176807
2019-07-07 01:11:06,1395,17.393563,78.566894
2019-07-07 01:11:16,1396,17.393563,78.457475
2019-07-07 01:11:27,1397,17.457121,78.457475
2019-07-07 01:11:38,1398,17.372073,78.176807
2019-07-07 01:11:49,1399,17.393563,78.274611
2019-07-07 01:12:00,1400,17.58567,78.487001
2019-07-07 01:12:10,1401,17.514423,78.487001
2019-07-07 01:12:21,1402,17.514423,78.339247
2019-07-07 01:12:32,1403,17.429348,78.566894
2019-07-07 01:12:43,1404,17.544866,78.566894
2019-07-07 01:12:54,1405,17.349694,78.176807
2019-07-07 01:13:04,1406,17.470358,78.50866
2019-07-07 01:13:15,1407,17.460103,78.457475
2019-07-07 01:13:26,1408,17.470358,78.566894
2019-07-07 01:13:37,1409,17.544866,78.176807
2019-07-07 01:13:48,1410,17.460103,78.126225
2019-07-07 01:13:58,1411,17.457121,78.569297
2019-07-07 01:14:09,1412,17.372073,78.126225
2019-07-07 01:14:20,1413,17.417116,78.286225
2019-07-07 01:14:31,1414,17.372073,78.274611
2019-07-07 01:14:42,1415,17.470358,78.339247
2019-07-07 01:14:52,1416,17.470358,78.566894
2019-07-07 01:15:03,1417,17.460103,78.286225
2019-07-07 01:15:14,1418,17.460103,78.358528
2019-07-07 01:15:25,1419,17.349694,78.286225
2019-07-07 01:15:36,1420,17.457121,78.443493
2019-07-07 01:15:46,1421,17.349694,78.451437
2019-07-07 01:15:57,1422,17.544866,78.176807
2019-07-07 01:16:08,1423,17.393563,78.566894
2019-07-07 01:16:19,1424,17.372073,78.569297
2019-07-07 01:16:30,1425,17.460103,78.274611
2019-07-07 01:16:40,1426,17.527465,78.176807
2019-07-07 01:16:51,1427,17.544866,78.443493
2019-07-07 01:17:02,1428,17.58567,78.176807
2019-07-07 01:17:13,1429,17.457121,78.443493
2019-07-07 01:17:24,1430,17.470358,78.339247
2019-07-07 01:17:34,1431,17.349694,78.339247
2019-07-07 01:17:45,1432,17.544866,78.457475
2019-07-07 01:17:56,1433,17.372073,78.457475
2019-07-07 01:18:07,1434,17.460103,78.487001
2019-07-07 01:18:18,1435,17.470358,78.50866
2019-07-07 01:18:28,1436,17.417116,78.566894
2019-07-07 01:18:39,1437,17.457121,78.566894
2019-07-07 01:18:50,1438,17.544866,78.334361
2019-07-07 01:19:01,1439,17.528552,78.443493
2019-07-07 01:19:12,1440,17.470358,78.286225
2019-07-07 01:19:22,1441,17.372073,78.566894
2019-07-07 01:19:33,1442,17.429348,78.566894
2019-07-07 01:19:44,1443,17.527465,78.50866
2019-07-07 01:19:55,1444,17.540891,78.358528
2019-07-07 01:20:06,1445,17.393563,78.457475
2019-07-07 01:20:16,1446,17.540891,78.457475
2019-07-07 01:20:27,1447,17.372073,78.569297
2019-07-07 01:20:38,1448,17.58567,78.566894
2019-07-07 01:20:49,1449,17.349694,78.50866
2019-07-07 01:21:00,1450,17.58567,78.274611
2019-07-07 01:21:10,1451,17.429348,78.457475
2019-07-07 01:21:21,1452,17.393563,78.50866
2019-07-07 01:21:32,1453,17.528552,78.126225
2019-07-07 01:21:43,1454,17.429348,78.451437
2019-07-07 01:21:54,1455,17.514423,78.358528
2019-07-07 01:22:04,1456,17.540891,78.566894
2019-07-07 01:22:15,1457,17.429348,78.451437
2019-07-07 01:22:26,1458,17.540891,78.569297
2019-07-07 01:22:37,1459,17.470358,78.443493
2019-07-07 01:22:48,1460,17.58567,78.286225
2019-07-07 01:22:58,1461,17.470358,78.457475
2019-07-07 01:23:09,1462,17.527465,78.126225
2019-07-07 01:23:20,1463,17.514423,78.274611
2019-07-07 01:23:31,1464,17.393563,78.443493
2019-07-07 01:23:42,1465,17.528552,78.50866
2019-07-07 01:23:52,1466,17.457121,78.339247
2019-07-07 01:24:03,1467,17.540891,78.176807
2019-07-07 01:24:14,1468,17.528552,78.566894
2019-07-07 01:24:25,1469,17.540891,78.566894
2019-07-07 01:24:36,1470,17.372073,78.126225
2019-07-07 01:24:46,1471,17.429348,78.50866
2019-07-07 01:24:57,1472,17.527465,78.487001
2019-07-07 01:25:08,1473,17.58567,78.566894
2019-07-07 01:25:19,1474,17.457121,78.487001
2019-07-07 01:25:30,1475,17.460103,78.274611
2019-07-07 01:25:40,1476,17.540891,78.339247
2019-07-07 01:25:51,1477,17.528552,78.126225
2019-07-07 01:26:02,1478,17.527465,78.443493
2019-07-07 01:26:13,1479,17.417116,78.451437
2019-07-07 01:26:24,1480,17.457121,78.50866
2019-07-07 01:26:34,1481,17.417116,78.50866
2019-07-07 01:26:45,1482,17.470358,78.334361
2019-07-07 01:26:56,1483,17.58567,78.274611
2019-07-07 01:27:07,1484,17.349694,78.274611
2019-07-07 01:27:18,1485,17.349694,78.358528
2019-07-07 01:27:28,1486,17.460103,78.176807
2019-07-07 01:27:39,1487,17.372073,78.457475
2019-07-07 01:27:50,1488,17.528552,78.457475
2019-07-07 01:28:01,1489,17.460103,78.334361
2019-07-07 01:28:12,1490,17.429348,78.286225
2019-07-07 01:28:22,1491,17.429348,78.569297
2019-07-07 01:28:33,1492,17.528552,78.126225
2019-07-07 01:28:44,1493,17.393563,78.339247
2019-07-07 01:28:55,1494,17.372073,78.50866
2019-07-07 01:29:06,1495,17.527465,78.176807
2019-07-07 01:29:16,1496,17.540891,78.487001
2019-07-07 01:29:27,1497,17.349694,78.126225
2019-07-07 01:29:38,1498,17.457121,78.286225
2019-07-07 01:29:49,1499,17.393563,78.451437
2019-07-07 01:30:00,1500,17.540891,78.126225
2019-07-07 01:30:10,1501,17.540891,78.286225
2019-07-07 01:30:21,1502,17.393563,78.50866
2019-07-07 01:30:32,1503,17.470358,78.569297
2019-07-07 01:30:43,1504,17.417116,78.286225
2019-07-07 01:30:54,1505,17.540891,78.50866
2019-07-07 01:31:04,1506,17.393563,78.50866
2019-07-07 01:31:15,1507,17.393563,78.569297
2019-07-07 01:31:26,1508,17.514423,78.457475
2019-07-07 01:31:37,1509,17.460103,78.126225
2019-07-07 01:31:48,1510,17.544866,78.334361
2019-07-07 01:31:58,1511,17.470358,78.566894
2019-07-07 01:32:09,1512,17.58567,78.566894
2019-07-07 01:32:20,1513,17.544866,78.334361
2019-07-07 01:32:31,1514,17.460103,78.451437
2019-07-07 01:32:42,1515,17.460103,78.487001
2019-07-07 01:32:52,1516,17.460103,78.274611
2019-07-07 01:33:03,1517,17.544866,78.487001
2019-07-07 01:33:14,1518,17.528552,78.274611
2019-07-07 01:33:25,1519,17.417116,78.334361
2019-07-07 01:33:36,1520,17.393563,78.566894
2019-07-07 01:33:46,1521,17.457121,78.339247
2019-07-07 01:33:57,1522,17.417116,78.566894
2019-07-07 01:34:08,1523,17.349694,78.487001
2019-07-07 01:34:19,1524,17.372073,78.176807
2019-07-07 01:34:30,1525,17.528552,78.334361
2019-07-07 01:34:40,1526,17.58567,78.451437
2019-07-07 01:34:51,1527,17.417116,78.487001
2019-07-07 01:35:02,1528,17.457121,78.339247
2019-07-07 01:35:13,1529,17.429348,78.126225
2019-07-07 01:35:24,1530,17.460103,78.274611
2019-07-07 01:35:34,1531,17.540891,78.566894
2019-07-07 01:35:45,1532,17.349694,78.451437
2019-07-07 01:35:56,1533,17.372073,78.569297
2019-07-07 01:36:07,1534,17.470358,78.176807
2019-07-07 01:36:18,1535,17.58567,78.50866
2019-07-07 01:36:28,1536,17.372073,78.339247
