timestamp,image_idx,latitude,longitude,altitude
16-02-22-561933,0002091,17.4935049478,78.4105632184,491.746337891
16-02-22-632423,0002092,17.4935050199,78.4105631501,491.755859375
16-02-22-693249,0002093,17.4935049706,78.4105633139,491.768280029
16-02-22-757421,0002094,17.4935050388,78.410563234,491.771392822
16-02-22-828611,0002095,17.4935047913,78.4105635454,491.783752441
16-02-22-911835,0002096,17.4935048418,78.4105634859,491.78237915
16-02-22-976137,0002097,17.4935047788,78.4105634332,491.790374756
16-02-23-038073,0002098,17.4935048374,78.410563356,491.793487549
16-02-23-093205,0002099,17.4935047365,78.4105634835,491.799926758
16-02-23-157079,0002100,17.4935047979,78.4105634021,491.798553467
16-02-23-221405,0002101,17.4935047452,78.41056349,491.802001953
16-02-23-288433,0002102,17.493504791,78.4105634862,491.803955078
16-02-23-359260,0002103,17.4935047346,78.4105634963,491.807067871
16-02-23-445020,0002104,17.4935048328,78.4105633969,491.809631348
16-02-23-519067,0002105,17.4935049206,78.4105632858,491.808624268
16-02-23-591816,0002106,17.4935050048,78.4105631518,491.80960083
16-02-23-659398,0002107,17.4935050418,78.4105631137,491.811584473
16-02-23-718931,0002108,17.4935051462,78.4105629807,491.814697266
16-02-23-778246,0002109,17.493505312,78.4105628156,491.813842773
16-02-23-843282,0002110,17.4935053016,78.4105627608,491.811248779
16-02-23-893229,0002111,17.4935054225,78.4105626056,491.814361572
16-02-23-960195,0002112,17.4935055498,78.410562441,491.817474365
16-02-24-026209,0002113,17.4935057994,78.4105621523,491.815612793
16-02-24-093873,0002114,17.4935059844,78.41056181,491.80960083
16-02-24-159494,0002115,17.4935061575,78.4105615866,491.812713623
16-02-24-226526,0002116,17.4935065374,78.4105611119,491.81338501
16-02-24-300987,0002117,17.493506708,78.4105608801,491.815673828
16-02-24-357049,0002118,17.4935069304,78.4105607037,491.816558838
16-02-24-426381,0002119,17.4935074745,78.4105600363,491.822906494
16-02-24-488149,0002120,17.4935077366,78.4105598582,491.826446533
16-02-24-563036,0002121,17.4935080485,78.4105594823,491.831115723
16-02-24-633610,0002122,17.4935085148,78.4105587143,491.830749512
16-02-24-694683,0002123,17.4935088455,78.4105583545,491.827392578
16-02-24-753190,0002124,17.4935091987,78.4105579201,491.832061768
16-02-24-819097,0002125,17.4935095343,78.4105575369,491.828094482
16-02-24-883879,0002126,17.4935102733,78.4105566941,491.829559326
16-02-24-949570,0002127,17.4935106601,78.4105562231,491.829711914
16-02-25-018466,0002128,17.4935110133,78.4105558416,491.829956055
16-02-25-089198,0002129,17.4935117913,78.410554804,491.833129883
16-02-25-157679,0002130,17.4935122258,78.4105542721,491.837799072
16-02-25-231039,0002131,17.4935129574,78.410553085,491.835998535
16-02-25-305938,0002132,17.4935134692,78.4105525467,491.830810547
16-02-25-368177,0002133,17.4935139411,78.4105520337,491.829742432
16-02-25-433047,0002134,17.4935149106,78.4105508247,491.832885742
16-02-25-496693,0002135,17.4935154667,78.4105501852,491.830596924
16-02-25-560304,0002136,17.4935159632,78.4105495644,491.831939697
16-02-25-617599,0002137,17.49351643,78.4105489039,491.826263428
16-02-25-686927,0002138,17.4935175435,78.410547522,491.821533203
16-02-25-758265,0002139,17.4935180773,78.4105468408,491.824645996
16-02-25-824719,0002140,17.4935186971,78.4105460416,491.818237305
16-02-25-887959,0002141,17.4935199223,78.4105446443,491.812011719
16-02-25-951426,0002142,17.4935204773,78.4105439255,491.815124512
16-02-26-020851,0002143,17.4935210663,78.410543212,491.809051514
16-02-26-091825,0002144,17.4935223031,78.4105416678,491.808898926
16-02-26-153741,0002145,17.4935228448,78.4105409467,491.808074951
16-02-26-221552,0002146,17.4935233833,78.4105403068,491.803253174
16-02-26-284879,0002147,17.4935244982,78.4105387275,491.796264648
16-02-26-353407,0002148,17.49352503,78.4105379876,491.797821045
16-02-26-423452,0002149,17.4935256685,78.410537196,491.789489746
16-02-26-489186,0002150,17.4935268033,78.4105356164,491.786895752
16-02-26-553395,0002151,17.4935273164,78.4105348632,491.788452148
16-02-26-617198,0002152,17.4935278895,78.4105339217,491.782745361
16-02-26-685023,0002153,17.4935288842,78.410532442,491.782623291
16-02-26-754246,0002154,17.4935293623,78.4105316942,491.781097412
16-02-26-822078,0002155,17.4935299758,78.4105309373,491.780334473
16-02-26-882725,0002156,17.4935308772,78.4105293021,491.777862549
16-02-26-949022,0002157,17.4935313373,78.4105285186,491.779418945
16-02-27-021455,0002158,17.4935317916,78.4105278137,491.773345947
16-02-27-091736,0002159,17.493532622,78.4105261217,491.769348145
16-02-27-153535,0002160,17.4935330593,78.4105252863,491.770904541
16-02-27-222974,0002161,17.4935333772,78.4105244371,491.766021729
16-02-27-285122,0002162,17.4935340909,78.4105227281,491.763519287
16-02-27-353721,0002163,17.4935345024,78.4105218922,491.756561279
16-02-27-417290,0002164,17.4935348841,78.410520996,491.758117676
16-02-27-486748,0002165,17.4935357066,78.4105192411,491.757263184
16-02-27-549927,0002166,17.4935360454,78.4105183133,491.75881958
16-02-27-615146,0002167,17.4935364422,78.410517472,491.758483887
16-02-27-685794,0002168,17.4935370769,78.4105155716,491.764862061
16-02-27-752562,0002169,17.4935373556,78.4105146093,491.767974854
16-02-27-819378,0002170,17.4935375649,78.4105134631,491.776245117
16-02-27-882179,0002171,17.4935379764,78.4105111584,491.792724609
16-02-27-948727,0002172,17.4935381932,78.4105101427,491.792541504
16-02-28-019343,0002173,17.4935382854,78.4105087514,491.802703857
16-02-28-091035,0002174,17.4935386195,78.4105065987,491.808532715
16-02-28-156635,0002175,17.4935387607,78.4105055247,491.810089111
16-02-28-223444,0002176,17.4935387992,78.4105043068,491.805114746
16-02-28-285809,0002177,17.4935389336,78.4105020668,491.793762207
16-02-28-349868,0002178,17.493538972,78.4105009443,491.795318604
16-02-28-420749,0002179,17.4935390943,78.4104997107,491.782623291
16-02-28-487820,0002180,17.4935392268,78.4104972788,491.772125244
16-02-28-551945,0002181,17.4935391874,78.4104961055,491.772583008
16-02-28-614294,0002182,17.4935391783,78.4104950442,491.766876221
16-02-28-680981,0002183,17.4935389402,78.4104927157,491.767028809
16-02-28-748603,0002184,17.4935388054,78.4104915373,491.772644043
16-02-28-823282,0002185,17.4935386913,78.4104903051,491.757537842
16-02-28-883880,0002186,17.4935383249,78.4104878034,491.741607666
16-02-28-949692,0002187,17.4935381076,78.4104865825,491.744354248
16-02-29-016888,0002188,17.49353786,78.4104853787,491.741546631
16-02-29-088691,0002189,17.4935371894,78.4104829267,491.753143311
16-02-29-154342,0002190,17.4935368608,78.4104816887,491.752197266
16-02-29-223535,0002191,17.4935365805,78.4104806524,491.766448975
16-02-29-293540,0002192,17.4935360458,78.4104782995,491.776153564
16-02-29-349795,0002193,17.4935356267,78.4104770728,491.778656006
16-02-29-419489,0002194,17.493535266,78.4104759481,491.778991699
16-02-29-484436,0002195,17.4935342718,78.4104735089,491.787200928
16-02-29-550539,0002196,17.4935337321,78.4104722823,491.787200928
16-02-29-615568,0002197,17.4935332046,78.4104708693,491.796966553
16-02-29-682377,0002198,17.4935320911,78.4104683794,491.807525635
16-02-29-750639,0002199,17.493531444,78.4104671628,491.807037354
16-02-29-814915,0002200,17.4935308908,78.410465954,491.81729126
16-02-29-881045,0002201,17.4935294854,78.410463528,491.828216553
16-02-29-950018,0002202,17.4935287241,78.4104622983,491.828216553
16-02-30-019922,0002203,17.4935278907,78.4104611347,491.841491699
16-02-30-088676,0002204,17.4935263237,78.4104587699,491.856567383
16-02-30-153323,0002205,17.493525432,78.4104575163,491.858123779
16-02-30-216391,0002206,17.4935245813,78.410456384,491.865692139
16-02-30-288192,0002207,17.4935227521,78.4104539384,491.879669189
16-02-30-352817,0002208,17.4935217281,78.4104526656,491.880554199
16-02-30-417017,0002209,17.4935207883,78.4104514595,491.893432617
16-02-30-483279,0002210,17.4935186837,78.4104489378,491.907043457
16-02-30-548932,0002211,17.4935175242,78.4104476453,491.91015625
16-02-30-614312,0002212,17.4935164763,78.4104463743,491.91986084
16-02-30-682806,0002213,17.4935141072,78.4104437321,491.931549072
16-02-30-753268,0002214,17.4935128156,78.4104424118,491.935089111
16-02-30-819481,0002215,17.4935116792,78.410441059,491.945587158
16-02-30-881470,0002216,17.4935090218,78.4104382818,491.959777832
16-02-30-948753,0002217,17.4935076035,78.4104369136,491.96395874
16-02-31-021178,0002218,17.4935062789,78.4104355105,491.970825195
16-02-31-088180,0002219,17.4935034954,78.4104325495,491.981048584
16-02-31-154016,0002220,17.4935019706,78.4104311162,491.985717773
16-02-31-221768,0002221,17.4935005778,78.4104296101,491.990814209
16-02-31-284080,0002222,17.4934975305,78.4104265031,491.998474121
16-02-31-351976,0002223,17.4934960892,78.4104248609,491.998687744
16-02-31-419033,0002224,17.4934944623,78.4104233253,492.004119873
16-02-31-486547,0002225,17.4934912896,78.4104200278,492.01071167
16-02-31-549895,0002226,17.4934895981,78.4104184273,492.015197754
16-02-31-617254,0002227,17.4934880501,78.4104166698,492.016143799
16-02-31-682647,0002228,17.4934847191,78.410413256,492.020202637
16-02-31-749112,0002229,17.4934829521,78.4104115743,492.02331543
16-02-31-817639,0002230,17.4934812407,78.4104097149,492.023590088
16-02-31-885208,0002231,17.4934777517,78.4104060878,492.031555176
16-02-31-951349,0002232,17.4934759179,78.4104043238,492.034667969
16-02-32-018243,0002233,17.493474163,78.4104024285,492.038726807
16-02-32-082884,0002234,17.4934704915,78.410398694,492.047058105
16-02-32-155890,0002235,17.4934685845,78.4103968508,492.050933838
16-02-32-219563,0002236,17.493466731,78.4103949229,492.055450439
16-02-32-287811,0002237,17.4934629077,78.4103910572,492.063079834
16-02-32-352150,0002238,17.4934610383,78.410389041,492.070220947
16-02-32-420913,0002239,17.4934590608,78.4103871081,492.073638916
16-02-32-494197,0002240,17.4934550876,78.4103830898,492.083648682
16-02-32-555003,0002241,17.4934530517,78.4103811028,492.085205078
16-02-32-617864,0002242,17.4934510652,78.4103790198,492.096740723
16-02-32-681464,0002243,17.4934469878,78.4103748065,492.107696533
16-02-32-748308,0002244,17.49344489,78.4103727449,492.112213135
16-02-32-817233,0002245,17.4934428162,78.4103705593,492.118225098
16-02-32-883255,0002246,17.4934386258,78.4103662881,492.128051758
16-02-32-950161,0002247,17.4934364672,78.410364156,492.132720947
16-02-33-015584,0002248,17.4934343493,78.4103619108,492.14050293
16-02-33-091889,0002249,17.4934299668,78.4103573421,492.153198242
16-02-33-160344,0002250,17.4934277561,78.4103551415,492.156646729
16-02-33-221441,0002251,17.4934256665,78.4103528254,492.166473389
16-02-33-282599,0002252,17.4934212612,78.4103482142,492.178833008
16-02-33-349113,0002253,17.493419042,78.4103458854,492.184326172
16-02-33-422852,0002254,17.4934167962,78.4103436151,492.190551758
16-02-33-493004,0002255,17.4934122255,78.4103389924,492.201660156
16-02-33-554233,0002256,17.4934099572,78.4103366766,492.206329346
16-02-33-620302,0002257,17.4934075705,78.4103343767,492.211425781
16-02-33-683296,0002258,17.4934029943,78.4103295897,492.226257324
16-02-33-749698,0002259,17.4934006908,78.4103272237,492.233215332
16-02-33-820411,0002260,17.4933983483,78.4103247631,492.235931396
16-02-33-890217,0002261,17.4933938024,78.4103198328,492.246398926
16-02-33-949704,0002262,17.4933914713,78.4103173977,492.253479004
16-02-34-018335,0002263,17.4933890786,78.4103148043,492.259613037
16-02-34-087752,0002264,17.4933844778,78.4103097866,492.272583008
16-02-34-154611,0002265,17.4933821268,78.410307291,492.28036499
16-02-34-220427,0002266,17.4933797685,78.4103046899,492.285797119
16-02-34-284942,0002267,17.4933749611,78.4102996229,492.297668457
16-02-34-355098,0002268,17.4933725571,78.4102970483,492.304962158
16-02-34-439801,0002269,17.4933677379,78.4102918569,492.3152771
16-02-34-493842,0002270,17.4933653597,78.4102892896,492.323150635
16-02-34-561743,0002271,17.4933629603,78.4102866308,492.321105957
16-02-34-624573,0002272,17.4933605794,78.4102840479,492.330444336
16-02-34-682146,0002273,17.4933558046,78.4102788732,492.33706665
16-02-34-752934,0002274,17.4933533628,78.410276189,492.339019775
16-02-34-821451,0002275,17.4933509696,78.410273573,492.347106934
16-02-34-888427,0002276,17.4933461013,78.4102682475,492.360412598
16-02-34-954360,0002277,17.4933437074,78.4102656072,492.36819458
16-02-35-020413,0002278,17.4933413241,78.410262869,492.374664307
16-02-35-088186,0002279,17.4933364726,78.4102574592,492.384979248
16-02-35-157262,0002280,17.4933340765,78.4102548029,492.393798828
16-02-35-216077,0002281,17.4933317199,78.4102520189,492.3956604
16-02-35-287307,0002282,17.4933270083,78.4102465862,492.40524292
16-02-35-352522,0002283,17.4933245951,78.4102438776,492.408813477
16-02-35-418696,0002284,17.4933222007,78.4102412048,492.416320801
16-02-35-487659,0002285,17.4933173624,78.4102358305,492.430114746
16-02-35-567822,0002286,17.4933149529,78.4102331625,492.436157227
16-02-35-628576,0002287,17.4933101114,78.410227748,492.453643799
16-02-35-684953,0002288,17.4933076932,78.4102249326,492.462432861
16-02-35-754357,0002289,17.4933052738,78.4102222517,492.470123291
16-02-35-830347,0002290,17.4933005127,78.4102168091,492.492034912
16-02-35-887782,0002291,17.4932980888,78.4102141272,492.498260498
16-02-35-961238,0002292,17.4932956568,78.4102114481,492.504486084
16-02-36-025289,0002293,17.4932908012,78.4102060411,492.521759033
16-02-36-096842,0002294,17.4932883144,78.4102032715,492.533905029
16-02-36-170084,0002295,17.4932858552,78.4102005997,492.540130615
16-02-36-229205,0002296,17.493280928,78.4101952219,492.561828613
16-02-36-285571,0002297,17.4932784175,78.4101925091,492.571502686
16-02-36-350435,0002298,17.4932758489,78.4101898397,492.582885742
16-02-36-420458,0002299,17.4932733545,78.4101871852,492.590667725
16-02-36-484491,0002300,17.4932683141,78.410181916,492.610870361
16-02-36-550752,0002301,17.4932657965,78.4101792707,492.618652344
16-02-36-620331,0002302,17.4932631731,78.4101766532,492.632232666
16-02-36-684634,0002303,17.4932580266,78.4101714035,492.651947021
16-02-36-756660,0002304,17.4932554791,78.4101687808,492.659729004
16-02-36-820860,0002305,17.493252903,78.4101660853,492.669158936
16-02-36-889524,0002306,17.4932476854,78.4101608057,492.684936523
16-02-36-956736,0002307,17.4932451147,78.4101581932,492.69442749
16-02-37-015660,0002308,17.4932424878,78.4101554944,492.703216553
16-02-37-091301,0002309,17.4932373239,78.4101502243,492.719665527
16-02-37-163682,0002310,17.4932347334,78.410147615,492.72744751
16-02-37-221751,0002311,17.4932322066,78.4101449332,492.738525391
16-02-37-292964,0002312,17.4932269543,78.4101396685,492.75769043
16-02-37-354444,0002313,17.4932242782,78.4101369844,492.766296387
16-02-37-429352,0002314,17.4932190711,78.4101317815,492.782867432
16-02-37-489645,0002315,17.4932164324,78.4101290787,492.790802002
16-02-37-563154,0002316,17.4932138254,78.4101264796,492.800415039
16-02-37-620074,0002317,17.4932111676,78.4101238558,492.809997559
16-02-37-680998,0002318,17.4932060298,78.4101186803,492.826385498
16-02-37-752281,0002319,17.4932034241,78.4101160906,492.835723877
16-02-37-816501,0002320,17.4932007033,78.4101134296,492.844177246
16-02-37-882916,0002321,17.4931955081,78.4101082421,492.858581543
16-02-37-948385,0002322,17.4931929013,78.4101056555,492.866363525
16-02-38-015655,0002323,17.4931901873,78.4101029434,492.872833252
16-02-38-090335,0002324,17.4931849558,78.4100977188,492.888244629
16-02-38-153554,0002325,17.4931823444,78.4100951322,492.897277832
16-02-38-229610,0002326,17.4931770934,78.4100899135,492.912902832
16-02-38-287860,0002327,17.4931745438,78.410087298,492.918518066
16-02-38-350606,0002328,17.4931719197,78.41008458,492.924346924
16-02-38-420513,0002329,17.4931693156,78.4100819891,492.933441162
16-02-38-490859,0002330,17.4931640427,78.4100767245,492.95098877
16-02-38-553332,0002331,17.4931614323,78.4100741359,492.957214355
16-02-38-623162,0002332,17.4931587754,78.4100714954,492.962310791
16-02-38-685005,0002333,17.4931535872,78.4100662053,492.973876953
16-02-38-749869,0002334,17.4931509814,78.410063611,492.980743408
16-02-38-815792,0002335,17.4931483837,78.4100609372,492.985473633
16-02-38-882303,0002336,17.4931431866,78.4100557228,492.999389648
16-02-38-950026,0002337,17.4931405831,78.4100531206,493.004241943
16-02-39-015919,0002338,17.4931379487,78.410050461,493.012908936
16-02-39-087100,0002339,17.4931326986,78.4100452446,493.022613525
16-02-39-154729,0002340,17.4931300925,78.4100426434,493.028381348
16-02-39-224170,0002341,17.4931274961,78.4100400037,493.036956787
16-02-39-289519,0002342,17.4931222693,78.4100347144,493.050628662
16-02-39-356224,0002343,17.4931195804,78.4100320336,493.063598633
16-02-39-416794,0002344,17.4931169728,78.4100294241,493.068267822
16-02-39-484180,0002345,17.4931118279,78.410024203,493.082550049
16-02-39-548086,0002346,17.4931092222,78.4100215961,493.088775635
16-02-39-615585,0002347,17.4931065912,78.4100189485,493.093902588
16-02-39-682039,0002348,17.4931013321,78.4100136504,493.106750488
16-02-39-749189,0002349,17.4930987257,78.4100110423,493.112976074
16-02-39-817036,0002350,17.4930961327,78.4100083405,493.122375488
16-02-39-880988,0002351,17.4930908901,78.4100030341,493.139221191
16-02-39-947451,0002352,17.4930882933,78.4100004226,493.147064209
16-02-40-017311,0002353,17.4930856775,78.4099977809,493.154937744
16-02-40-084694,0002354,17.4930805726,78.4099924733,493.169006348
16-02-40-155230,0002355,17.4930779881,78.4099898604,493.17678833
16-02-40-221797,0002356,17.4930752755,78.4099872392,493.180999756
16-02-40-289337,0002357,17.4930699848,78.4099820156,493.190338135
16-02-40-351867,0002358,17.4930673654,78.4099793209,493.19519043
16-02-40-421089,0002359,17.4930647748,78.409976712,493.203491211
16-02-40-490061,0002360,17.4930595623,78.409971419,493.219604492
16-02-40-559329,0002361,17.4930569708,78.409968814,493.227081299
16-02-40-624393,0002362,17.4930543412,78.4099661027,493.233581543
16-02-40-688416,0002363,17.4930491253,78.4099609431,493.242034912
16-02-40-750334,0002364,17.4930465371,78.4099583408,493.249816895
16-02-40-815330,0002365,17.493043942,78.4099557134,493.25201416
16-02-40-880963,0002366,17.4930386532,78.4099504611,493.25970459
16-02-40-947926,0002367,17.4930360639,78.4099478554,493.265930176
16-02-41-019713,0002368,17.4930334704,78.4099451848,493.271453857
16-02-41-082931,0002369,17.4930282397,78.4099399113,493.287445068
16-02-41-148151,0002370,17.4930256557,78.4099373,493.29296875
16-02-41-217214,0002371,17.4930230754,78.4099346075,493.300048828
16-02-41-287478,0002372,17.4930179285,78.4099293966,493.313201904
16-02-41-349977,0002373,17.4930153006,78.4099267412,493.318115234
16-02-41-414375,0002374,17.4930127226,78.4099241306,493.323669434
16-02-41-483361,0002375,17.4930075066,78.4099188512,493.333587646
16-02-41-547756,0002376,17.4930049313,78.4099162375,493.339813232
16-02-41-614706,0002377,17.4930023473,78.4099135291,493.345550537
16-02-41-681402,0002378,17.4929971163,78.4099083002,493.357086182
16-02-41-750877,0002379,17.4929945411,78.4099056898,493.362182617
16-02-41-817015,0002380,17.4929919194,78.4099029379,493.366973877
16-02-41-883698,0002381,17.4929867366,78.4098976118,493.378875732
16-02-41-950623,0002382,17.4929842181,78.4098950389,493.384979248
16-02-42-020633,0002383,17.4929816532,78.4098923326,493.392883301
16-02-42-081966,0002384,17.4929765032,78.4098870141,493.404296875
16-02-42-148031,0002385,17.4929739443,78.4098843868,493.410522461
16-02-42-219497,0002386,17.492971311,78.4098817657,493.416412354
16-02-42-285175,0002387,17.4929661756,78.4098764216,493.427124023
16-02-42-353728,0002388,17.4929636443,78.4098736988,493.434814453
16-02-42-418984,0002389,17.4929610947,78.4098710676,493.441040039
16-02-42-483516,0002390,17.4929561078,78.4098655797,493.457092285
16-02-42-551375,0002391,17.4929536178,78.4098629869,493.462890625
16-02-42-615314,0002392,17.4929511006,78.4098602219,493.473480225
16-02-42-683112,0002393,17.492946064,78.4098548414,493.49029541
16-02-42-747613,0002394,17.4929435377,78.40985219,493.496520996
16-02-42-814897,0002395,17.4929409935,78.4098494691,493.504669189
16-02-42-883544,0002396,17.492935849,78.4098441048,493.515625
16-02-42-951222,0002397,17.492933324,78.4098414486,493.521820068
16-02-43-017213,0002398,17.4929307775,78.4098386948,493.531433105
16-02-43-084939,0002399,17.4929256405,78.4098333886,493.54486084
16-02-43-151406,0002400,17.4929231693,78.4098307829,493.550964355
16-02-43-214901,0002401,17.4929204075,78.4098281934,493.556976318
16-02-43-286648,0002402,17.4929153573,78.4098228438,493.567718506
16-02-43-352123,0002403,17.492912785,78.4098201415,493.570587158
16-02-43-415004,0002404,17.4929102588,78.4098174925,493.576171875
16-02-43-482351,0002405,17.492905061,78.4098121057,493.588226318
16-02-43-551706,0002406,17.4929025268,78.4098094566,493.593994141
16-02-43-615273,0002407,17.4928999475,78.4098067801,493.600891113
16-02-43-684470,0002408,17.4928947491,78.4098014399,493.609161377
16-02-43-750537,0002409,17.492892263,78.4097988483,493.615264893
16-02-43-818906,0002410,17.4928896189,78.409796148,493.615081787
16-02-43-882059,0002411,17.4928845056,78.4097907136,493.622314453
16-02-43-952279,0002412,17.4928819706,78.4097880666,493.628540039
16-02-44-017813,0002413,17.4928793408,78.4097854168,493.630126953
16-02-44-085750,0002414,17.4928742143,78.4097800561,493.6378479
16-02-44-148730,0002415,17.4928716728,78.409777424,493.642791748
16-02-44-217356,0002416,17.492869137,78.4097746462,493.644866943
16-02-44-290973,0002417,17.4928639776,78.4097692568,493.653259277
16-02-44-355372,0002418,17.4928614906,78.4097665994,493.656707764
16-02-44-426677,0002419,17.4928564158,78.4097613273,493.669036865
16-02-44-483745,0002420,17.4928538041,78.4097586504,493.673187256
16-02-44-554211,0002421,17.4928512612,78.409756024,493.679412842
16-02-44-627098,0002422,17.4928460489,78.4097506948,493.689910889
16-02-44-688435,0002423,17.4928434208,78.409748008,493.69152832
16-02-44-754016,0002424,17.4928408718,78.4097453874,493.697906494
16-02-44-818151,0002425,17.4928382354,78.4097426785,493.70123291
16-02-44-883300,0002426,17.4928331494,78.4097373571,493.709564209
16-02-44-953960,0002427,17.4928306504,78.409734794,493.715667725
16-02-45-021465,0002428,17.4928280669,78.40973208,493.718811035
16-02-45-085047,0002429,17.4928228533,78.409726778,493.730621338
16-02-45-153279,0002430,17.4928202953,78.4097241662,493.736480713
16-02-45-219651,0002431,17.4928176783,78.4097214634,493.741027832
16-02-45-288132,0002432,17.4928124114,78.4097162173,493.75177002
16-02-45-355290,0002433,17.4928097506,78.4097135797,493.754821777
16-02-45-415585,0002434,17.492807181,78.409710977,493.761047363
16-02-45-481050,0002435,17.4928020093,78.4097057471,493.768096924
16-02-45-550728,0002436,17.4927994255,78.4097031266,493.77166748
16-02-45-618083,0002437,17.4927968569,78.409700528,493.776428223
16-02-45-681012,0002438,17.4927916449,78.4096952614,493.785583496
16-02-45-750556,0002439,17.4927890422,78.4096925915,493.788696289
16-02-45-813892,0002440,17.4927864725,78.4096899937,493.792938232
16-02-45-881026,0002441,17.4927811928,78.4096847569,493.80078125
16-02-45-952747,0002442,17.4927786173,78.4096821604,493.805419922
16-02-46-023803,0002443,17.4927759826,78.4096795159,493.8074646
16-02-46-088795,0002444,17.4927706925,78.4096742616,493.814056396
16-02-46-152818,0002445,17.4927681614,78.4096717136,493.818634033
16-02-46-216829,0002446,17.4927655647,78.409669036,493.820648193
16-02-46-287441,0002447,17.4927604227,78.4096637304,493.827331543
16-02-46-352896,0002448,17.4927578244,78.4096610587,493.831481934
16-02-46-420792,0002449,17.4927552532,78.4096584516,493.835235596
16-02-46-480817,0002450,17.4927501013,78.4096531284,493.843231201
16-02-46-548939,0002451,17.4927475314,78.4096505176,493.846923828
16-02-46-618034,0002452,17.4927448608,78.4096479148,493.850463867
16-02-46-682121,0002453,17.4927397258,78.409642557,493.860107422
16-02-46-751481,0002454,17.4927371548,78.409639943,493.864776611
16-02-46-814948,0002455,17.4927345918,78.4096373274,493.869659424
16-02-46-884791,0002456,17.4927294494,78.4096319711,493.878936768
16-02-46-952418,0002457,17.4927268849,78.4096293507,493.883605957
16-02-47-017762,0002458,17.4927242557,78.4096266755,493.885345459
16-02-47-082776,0002459,17.4927191054,78.4096213708,493.893157959
16-02-47-150410,0002460,17.4927165429,78.4096187464,493.898132324
16-02-47-217731,0002461,17.4927138533,78.4096160587,493.902770996
16-02-47-287060,0002462,17.4927086796,78.4096107525,493.914855957
16-02-47-354462,0002463,17.4927061414,78.40960801,493.925109863
16-02-47-422275,0002464,17.4927036356,78.409605429,493.929718018
16-02-47-485306,0002465,17.4926985177,78.4096001058,493.941223145
16-02-47-553289,0002466,17.4926959727,78.4095974759,493.94744873
16-02-47-627275,0002467,17.492690836,78.4095921981,493.957214355
16-02-47-697351,0002468,17.492688322,78.4095894617,493.96585083
16-02-47-759259,0002469,17.4926857957,78.4095868319,493.971893311
16-02-47-814335,0002470,17.4926832013,78.4095841273,493.977783203
