timestamp,image_idx,latitude,longitude,altitude
16-00-07-289762,0000062,17.49631397,78.4156342163,484.139373779
16-00-07-355417,0000063,17.4963122821,78.4156333677,484.150268555
16-00-07-421380,0000064,17.4963106347,78.4156324074,484.157165527
16-00-07-486381,0000065,17.4963071825,78.4156306486,484.17666626
16-00-07-552968,0000066,17.4963053992,78.4156297434,484.184814453
16-00-07-620899,0000067,17.4963035621,78.415628837,484.19732666
16-00-07-687032,0000068,17.4962999359,78.4156269691,484.218200684
16-00-07-753454,0000069,17.4962980897,78.4156260338,484.227539062
16-00-07-820166,0000070,17.496296189,78.4156250308,484.23840332
16-00-07-886595,0000071,17.4962924321,78.4156229988,484.259002686
16-00-07-954023,0000072,17.496290532,78.4156220349,484.269897461
16-00-08-021296,0000073,17.496288509,78.4156210292,484.27911377
16-00-08-087581,0000074,17.496284665,78.4156190134,484.299346924
16-00-08-156754,0000075,17.4962827129,78.4156180129,484.308776855
16-00-08-222795,0000076,17.4962806821,78.4156170155,484.316650391
16-00-08-292523,0000077,17.4962766799,78.4156149806,484.335083008
16-00-08-359561,0000078,17.4962746786,78.4156139527,484.345977783
16-00-08-423576,0000079,17.4962726118,78.4156128488,484.34954834
16-00-08-490711,0000080,17.4962684737,78.415610668,484.363250732
16-00-08-557076,0000081,17.4962664148,78.4156095869,484.372589111
16-00-08-623935,0000082,17.4962642958,78.4156084813,484.379150391
16-00-08-686607,0000083,17.4962601815,78.4156061807,484.397918701
16-00-08-753022,0000084,17.4962580901,78.4156050254,484.405395508
16-00-08-820000,0000085,17.4962560445,78.4156038657,484.413604736
16-00-08-887278,0000086,17.4962517198,78.4156014556,484.432373047
16-00-08-953609,0000087,17.4962495925,78.415600229,484.441711426
16-00-09-020805,0000088,17.4962475128,78.4155989013,484.450897217
16-00-09-089039,0000089,17.4962432258,78.4155963162,484.471801758
16-00-09-156512,0000090,17.4962410745,78.4155950124,484.482696533
16-00-09-221728,0000091,17.4962389608,78.4155937545,484.49029541
16-00-09-289625,0000092,17.4962347185,78.4155910103,484.509857178
16-00-09-354401,0000093,17.4962325276,78.4155897332,484.516906738
16-00-09-419775,0000094,17.4962303573,78.4155883398,484.527740479
16-00-09-486240,0000095,17.4962260083,78.4155854342,484.54699707
16-00-09-552954,0000096,17.4962238211,78.415583996,484.557891846
16-00-09-620341,0000097,17.4962216793,78.4155826332,484.5652771
16-00-09-686914,0000098,17.4962172897,78.4155797364,484.583404541
16-00-09-753139,0000099,17.4962150959,78.4155782458,484.594299316
16-00-09-821725,0000100,17.496212949,78.4155767567,484.605316162
16-00-09-888159,0000101,17.4962086213,78.4155738493,484.627197266
16-00-09-955895,0000102,17.4962064337,78.4155723267,484.635894775
16-00-10-023870,0000103,17.496204244,78.4155708465,484.645751953
16-00-10-089445,0000104,17.4961998309,78.4155677983,484.664154053
16-00-10-152977,0000105,17.4961976202,78.4155662456,484.676605225
16-00-10-224902,0000106,17.4961952859,78.4155647134,484.681091309
16-00-10-287481,0000107,17.4961907592,78.4155616392,484.698242188
16-00-10-353245,0000108,17.4961884165,78.4155602083,484.710662842
16-00-10-420591,0000109,17.4961861528,78.4155586144,484.719177246
16-00-10-486349,0000110,17.4961815612,78.4155554511,484.742736816
16-00-10-553879,0000111,17.4961792772,78.4155538458,484.752990723
16-00-10-620475,0000112,17.4961769912,78.4155522877,484.761993408
16-00-10-685845,0000113,17.4961722166,78.4155491615,484.775787354
16-00-10-752521,0000114,17.4961698605,78.4155474906,484.784637451
16-00-10-819772,0000115,17.4961675379,78.4155458729,484.794891357
16-00-10-886286,0000116,17.4961628688,78.4155426426,484.816772461
16-00-10-953092,0000117,17.4961605289,78.4155410202,484.830718994
16-00-11-020272,0000118,17.496158085,78.4155394548,484.834838867
16-00-11-087054,0000119,17.4961533946,78.4155360532,484.856323242
16-00-11-153189,0000120,17.4961510254,78.4155344015,484.867889404
16-00-11-224781,0000121,17.4961486899,78.4155325772,484.87210083
16-00-11-286546,0000122,17.4961438447,78.4155294181,484.878204346
16-00-11-356104,0000123,17.4961415058,78.4155276296,484.877593994
16-00-11-419981,0000124,17.4961390957,78.4155259407,484.887969971
16-00-11-487581,0000125,17.496134183,78.4155224617,484.902069092
16-00-11-553671,0000126,17.4961317348,78.4155207448,484.913085938
16-00-11-619898,0000127,17.4961293403,78.415519091,484.92288208
16-00-11-689113,0000128,17.4961244189,78.4155156236,484.946105957
16-00-11-752887,0000129,17.4961219415,78.4155138802,484.955627441
16-00-11-819264,0000130,17.4961194668,78.4155120978,484.96081543
16-00-11-885910,0000131,17.4961144733,78.4155084755,484.969696045
16-00-11-952429,0000132,17.4961119764,78.4155067105,484.982147217
16-00-12-019475,0000133,17.4961094437,78.4155049296,484.979736328
16-00-12-089134,0000134,17.4961044776,78.4155013582,484.996002197
16-00-12-154172,0000135,17.4961019748,78.4154995801,485.005340576
16-00-12-224484,0000136,17.4960993513,78.4154977657,485.015106201
16-00-12-290459,0000137,17.4960942826,78.4154941893,485.031799316
16-00-12-359706,0000138,17.4960918722,78.4154922785,485.036315918
16-00-12-422264,0000139,17.4960893733,78.415490488,485.047210693
16-00-12-486300,0000140,17.4960843019,78.4154869867,485.060241699
16-00-12-555444,0000141,17.4960818085,78.4154852038,485.069580078
16-00-12-627722,0000142,17.4960766809,78.4154816545,485.084289551
16-00-12-691925,0000143,17.4960741138,78.4154799712,485.091094971
16-00-12-758891,0000144,17.4960716206,78.4154781995,485.10043335
16-00-12-826372,0000145,17.496066516,78.4154748128,485.118438721
16-00-12-892559,0000146,17.4960640222,78.4154730529,485.1277771
16-00-12-954758,0000147,17.4960615758,78.4154713275,485.134338379
16-00-13-023155,0000148,17.4960590615,78.4154695597,485.144866943
16-00-13-088638,0000149,17.4960539846,78.4154661098,485.165679932
16-00-13-159375,0000150,17.4960514581,78.4154643425,485.174072266
16-00-13-227707,0000151,17.4960463336,78.4154608315,485.192749023
16-00-13-293644,0000152,17.4960437231,78.4154591196,485.202423096
16-00-13-352909,0000153,17.4960411136,78.4154574752,485.213104248
16-00-13-425617,0000154,17.4960359187,78.4154539482,485.226043701
16-00-13-490582,0000155,17.4960333376,78.415452417,485.237731934
16-00-13-562739,0000156,17.4960307625,78.4154506923,485.242736816
16-00-13-621969,0000157,17.4960281043,78.4154491441,485.256011963
16-00-13-691038,0000158,17.4960227186,78.4154458579,485.278320312
16-00-13-757752,0000159,17.4960200286,78.4154441105,485.286102295
16-00-13-827008,0000160,17.4960147067,78.4154407215,485.314971924
16-00-13-892360,0000161,17.4960119786,78.4154389738,485.321868896
16-00-13-953238,0000162,17.4960092354,78.4154372243,485.331085205
16-00-14-021051,0000163,17.4960065551,78.4154354842,485.345123291
16-00-14-088145,0000164,17.4960009756,78.4154319481,485.370635986
16-00-14-157002,0000165,17.4959982317,78.4154302172,485.377410889
16-00-14-223326,0000166,17.495995885,78.4154282827,485.39239502
16-00-14-287431,0000167,17.4959906516,78.415424667,485.413909912
16-00-14-358438,0000168,17.4959880264,78.415422913,485.428283691
16-00-14-419015,0000169,17.4959852195,78.4154211284,485.437347412
16-00-14-486591,0000170,17.4959796197,78.4154176322,485.461517334
16-00-14-554959,0000171,17.4959767791,78.4154158472,485.472412109
16-00-14-622000,0000172,17.4959737517,78.4154140941,485.486053467
16-00-14-691119,0000173,17.4959678811,78.4154106444,485.513214111
16-00-14-754035,0000174,17.4959650376,78.4154089039,485.523040771
16-00-14-824502,0000175,17.4959619725,78.4154072505,485.538970947
16-00-14-887074,0000176,17.4959559296,78.4154039619,485.563110352
16-00-14-952948,0000177,17.4959529736,78.4154022104,485.575561523
16-00-15-020614,0000178,17.4959499648,78.4154004419,485.58493042
16-00-15-088708,0000179,17.4959437269,78.4153971403,485.609405518
16-00-15-155845,0000180,17.4959407249,78.4153953969,485.621856689
16-00-15-221667,0000181,17.4959375112,78.4153937265,485.636138916
16-00-15-288599,0000182,17.4959312786,78.4153902284,485.665863037
16-00-15-353517,0000183,17.4959281192,78.4153884289,485.676269531
16-00-15-421611,0000184,17.4959251278,78.4153867168,485.690002441
16-00-15-490694,0000185,17.4959188703,78.415383152,485.713287354
16-00-15-552450,0000186,17.4959158048,78.4153813933,485.727294922
16-00-15-619890,0000187,17.4959127658,78.4153795128,485.737609863
16-00-15-687118,0000188,17.4959066011,78.4153759678,485.760345459
16-00-15-755726,0000189,17.4959035311,78.4153741918,485.774353027
16-00-15-829947,0000190,17.495897186,78.4153705164,485.797088623
16-00-15-890873,0000191,17.4958941049,78.4153687277,485.811096191
16-00-15-952680,0000192,17.4958910248,78.4153669344,485.821289062
16-00-16-024814,0000193,17.4958880638,78.4153650849,485.827941895
16-00-16-090983,0000194,17.4958818646,78.4153614274,485.842956543
16-00-16-153584,0000195,17.4958787873,78.4153596144,485.856964111
16-00-16-221745,0000196,17.4958756252,78.4153578958,485.856384277
16-00-16-288228,0000197,17.495869449,78.4153541481,485.873596191
16-00-16-354429,0000198,17.4958663021,78.4153522511,485.885437012
16-00-16-423537,0000199,17.4958632138,78.4153504161,485.893005371
16-00-16-494394,0000200,17.4958569873,78.4153466956,485.917297363
16-00-16-555406,0000201,17.4958539058,78.4153447717,485.921905518
16-00-16-619139,0000202,17.4958508818,78.4153429538,485.934112549
16-00-16-687328,0000203,17.4958447197,78.4153391201,485.950714111
16-00-16-758736,0000204,17.4958416157,78.4153371696,485.963165283
16-00-16-827262,0000205,17.4958355312,78.4153332998,485.984558105
16-00-16-891490,0000206,17.4958324565,78.4153314086,485.994171143
16-00-16-959188,0000207,17.4958293836,78.4153295119,486.006622314
16-00-17-028814,0000208,17.4958232741,78.4153256072,486.027252197
16-00-17-090683,0000209,17.4958203475,78.4153235984,486.038696289
16-00-17-155680,0000210,17.4958172927,78.4153216743,486.048065186
16-00-17-224351,0000211,17.4958143715,78.4153196497,486.061828613
16-00-17-287115,0000212,17.495808319,78.4153156923,486.085968018
16-00-17-354535,0000213,17.4958053312,78.4153136853,486.099060059
16-00-17-420738,0000214,17.4958022982,78.4153117229,486.107513428
16-00-17-488719,0000215,17.4957961971,78.4153077955,486.131225586
16-00-17-554031,0000216,17.4957931672,78.4153058215,486.143676758
16-00-17-620714,0000217,17.4957900745,78.4153039766,486.156066895
16-00-17-694656,0000218,17.4957839812,78.4153000951,486.18258667
16-00-17-752755,0000219,17.495780963,78.4152981241,486.192718506
16-00-17-823577,0000220,17.4957780388,78.4152961916,486.19708252
16-00-17-890636,0000221,17.4957719832,78.4152920943,486.214691162
16-00-17-952733,0000222,17.4957689774,78.4152901142,486.227142334
16-00-18-019629,0000223,17.4957659961,78.4152882053,486.233612061
16-00-18-086969,0000224,17.4957599807,78.415284274,486.254882812
16-00-18-156691,0000225,17.4957569866,78.4152823101,486.267333984
16-00-18-219823,0000226,17.4957539747,78.4152802478,486.273620605
16-00-18-287506,0000227,17.4957480111,78.4152763606,486.292175293
16-00-18-357599,0000228,17.495744929,78.4152744625,486.295959473
16-00-18-422223,0000229,17.495741944,78.415272516,486.306854248
16-00-18-494009,0000230,17.4957360243,78.41526871,486.321929932
16-00-18-557807,0000231,17.4957329031,78.4152669909,486.328430176
16-00-18-626792,0000232,17.4957268777,78.4152633046,486.34463501
16-00-18-693744,0000233,17.4957238971,78.4152614051,486.351409912
16-00-18-762257,0000234,17.49572086,78.4152594951,486.362579346
16-00-18-834080,0000235,17.4957148864,78.4152558399,486.377929688
16-00-18-896142,0000236,17.4957119059,78.4152539566,486.387268066
16-00-18-962175,0000237,17.4957088948,78.4152522509,486.390533447
16-00-19-024218,0000238,17.495705905,78.4152503872,486.399871826
16-00-19-088738,0000239,17.4957000006,78.4152466936,486.416046143
16-00-19-157140,0000240,17.495697036,78.4152449157,486.424468994
16-00-19-219290,0000241,17.4956940407,78.4152430508,486.431335449
16-00-19-290527,0000242,17.4956879631,78.4152395868,486.443878174
16-00-19-352846,0000243,17.4956848953,78.415238008,486.447784424
16-00-19-428276,0000244,17.4956788086,78.4152345663,486.458404541
16-00-19-493060,0000245,17.4956757835,78.4152327432,486.466186523
16-00-19-560885,0000246,17.495672556,78.4152311998,486.470062256
16-00-19-621804,0000247,17.4956695147,78.4152293877,486.477844238
16-00-19-687427,0000248,17.4956633877,78.4152260591,486.487335205
16-00-19-753540,0000249,17.4956601675,78.4152245005,486.491485596
16-00-19-821835,0000250,17.4956571107,78.4152226917,486.497589111
16-00-19-890829,0000251,17.49565087,78.4152193132,486.50869751
16-00-19-957915,0000252,17.4956478509,78.4152177424,486.516845703
16-00-20-024793,0000253,17.4956447928,78.4152159245,486.52243042
16-00-20-091716,0000254,17.4956384861,78.4152123603,486.5418396
16-00-20-165879,0000255,17.4956354196,78.4152106035,486.545532227
16-00-20-229718,0000256,17.4956293207,78.4152071534,486.555419922
16-00-20-291801,0000257,17.4956262833,78.4152052765,486.566314697
16-00-20-359836,0000258,17.4956230482,78.41520363,486.566650391
16-00-20-431183,0000259,17.4956170403,78.415200054,486.582244873
16-00-20-497120,0000260,17.4956140191,78.4151981375,486.588195801
16-00-20-562416,0000261,17.4956110272,78.4151963016,486.593994141
16-00-20-626625,0000262,17.4956051359,78.4151923973,486.6015625
16-00-20-704943,0000263,17.4956021603,78.4151904223,486.610961914
16-00-20-765790,0000264,17.4955993901,78.4151885474,486.604522705
16-00-20-830729,0000265,17.4955936655,78.4151844699,486.604858398
16-00-20-896060,0000266,17.4955907385,78.4151824271,486.612640381
16-00-20-960459,0000267,17.4955878067,78.4151805784,486.615509033
16-00-21-027611,0000268,17.4955818013,78.4151765166,486.631774902
16-00-21-088742,0000269,17.4955788951,78.415174416,486.635406494
16-00-21-157657,0000270,17.49557587,78.4151724163,486.648132324
16-00-21-229240,0000271,17.4955700126,78.415168311,486.658905029
16-00-21-286721,0000272,17.4955671471,78.4151661553,486.668243408
16-00-21-356652,0000273,17.4955643955,78.4151641379,486.663604736
16-00-21-424468,0000274,17.4955615558,78.4151619568,486.671386719
16-00-21-494014,0000275,17.4955560289,78.4151571931,486.673187256
16-00-21-554572,0000276,17.4955533508,78.4151545481,486.678497314
16-00-21-624121,0000277,17.4955505615,78.4151522533,486.680603027
16-00-21-687917,0000278,17.4955451744,78.4151472931,486.688049316
16-00-21-754518,0000279,17.4955425554,78.41514473,486.692474365
16-00-21-825400,0000280,17.495537229,78.415139775,486.697937012
16-00-21-889651,0000281,17.4955345272,78.4151373376,486.702606201
16-00-21-960006,0000282,17.4955320353,78.4151347408,486.701934814
16-00-22-022239,0000283,17.4955293624,78.4151322609,486.705047607
16-00-22-086449,0000284,17.4955241867,78.4151270734,486.709350586
16-00-22-156207,0000285,17.4955216726,78.4151243384,486.712158203
16-00-22-222949,0000286,17.4955190476,78.4151217796,486.713317871
16-00-22-288814,0000287,17.4955139347,78.4151164567,486.713195801
16-00-22-356570,0000288,17.4955114204,78.4151136926,486.715118408
16-00-22-420674,0000289,17.4955088315,78.4151110766,486.715698242
16-00-22-489353,0000290,17.4955038646,78.4151056264,486.716156006
16-00-22-556850,0000291,17.4955014326,78.4151028009,486.708068848
16-00-22-625136,0000292,17.4954988894,78.4151001406,486.709625244
16-00-22-689810,0000293,17.4954939883,78.415094643,486.702514648
16-00-22-758577,0000294,17.4954916259,78.4150917712,486.697540283
16-00-22-830034,0000295,17.495486727,78.415086207,486.703643799
16-00-22-894495,0000296,17.4954842475,78.4150834986,486.70111084
16-00-22-957919,0000297,17.4954819007,78.4150806639,486.710449219
16-00-23-022730,0000298,17.4954794502,78.4150779565,486.707824707
16-00-23-090622,0000299,17.4954745956,78.4150724518,486.712097168
16-00-23-155339,0000300,17.4954721758,78.4150697586,486.709960938
16-00-23-224499,0000301,17.4954698109,78.4150670024,486.712005615
16-00-23-289268,0000302,17.4954651404,78.4150616317,486.706848145
16-00-23-356636,0000303,17.4954627396,78.4150588633,486.706085205
16-00-23-420379,0000304,17.4954603963,78.4150562018,486.702270508
16-00-23-490359,0000305,17.4954557471,78.4150507946,486.703552246
16-00-23-558740,0000306,17.4954534699,78.4150481768,486.700439453
16-00-23-622019,0000307,17.4954512712,78.4150455626,486.706939697
16-00-23-687121,0000308,17.4954468103,78.4150403357,486.719055176
16-00-23-759531,0000309,17.4954446373,78.4150377901,486.713470459
16-00-23-830089,0000310,17.4954404285,78.4150325873,486.730865479
16-00-23-891507,0000311,17.4954383764,78.4150301522,486.72958374
16-00-23-957864,0000312,17.495436224,78.4150276676,486.740875244
16-00-24-024439,0000313,17.4954341765,78.4150252291,486.73626709
16-00-24-088431,0000314,17.4954301987,78.4150203926,486.74319458
16-00-24-158674,0000315,17.4954282092,78.4150180344,486.753448486
16-00-24-224179,0000316,17.4954262738,78.4150156939,486.750518799
16-00-24-290061,0000317,17.4954224094,78.4150110934,486.758239746
16-00-24-356706,0000318,17.4954205383,78.415008806,486.761047363
16-00-24-420828,0000319,17.495418722,78.4150065737,486.76260376
16-00-24-488263,0000320,17.4954150801,78.4150022212,486.764434814
16-00-24-556659,0000321,17.4954133739,78.4150001558,486.77154541
16-00-24-620391,0000322,17.4954116709,78.4149980376,486.767333984
16-00-24-691283,0000323,17.4954083026,78.4149939324,486.771240234
16-00-24-752462,0000324,17.4954066408,78.4149918954,486.777587891
16-00-24-822442,0000325,17.495405057,78.4149898891,486.775299072
16-00-24-885252,0000326,17.4954019214,78.414986024,486.782043457
16-00-24-956182,0000327,17.4954004047,78.4149841533,486.78302002
16-00-25-027273,0000328,17.4953974485,78.4149804601,486.782836914
16-00-25-088647,0000329,17.4953960234,78.4149786336,486.784301758
16-00-25-156270,0000330,17.4953946038,78.4149769215,486.78994751
16-00-25-226782,0000331,17.495391833,78.4149734427,486.791992188
16-00-25-289505,0000332,17.4953905133,78.4149717303,486.78894043
16-00-25-358428,0000333,17.495389187,78.4149701611,486.791473389
16-00-25-425886,0000334,17.4953866182,78.4149669643,486.792755127
16-00-25-492466,0000335,17.4953853947,78.4149653761,486.794281006
16-00-25-554657,0000336,17.4953841958,78.4149638146,486.789886475
16-00-25-619553,0000337,17.4953829103,78.4149623321,486.792938232
16-00-25-690191,0000338,17.4953806141,78.4149594558,486.79385376
16-00-25-756008,0000339,17.4953794481,78.414958075,486.794525146
16-00-25-825897,0000340,17.4953772628,78.4149553802,486.794311523
16-00-25-888139,0000341,17.4953762237,78.4149540245,486.789855957
16-00-25-957804,0000342,17.4953751398,78.4149527572,486.791595459
16-00-26-020890,0000343,17.4953741436,78.4149514593,486.787200928
16-00-26-086404,0000344,17.4953722259,78.414948916,486.788269043
16-00-26-156427,0000345,17.4953713058,78.4149476959,486.784179688
16-00-26-219479,0000346,17.4953703683,78.4149465229,486.78326416
16-00-26-289806,0000347,17.4953686283,78.414944216,486.777832031
16-00-26-353019,0000348,17.4953677368,78.41494312,486.776733398
16-00-26-419878,0000349,17.4953669322,78.414942037,486.772583008
16-00-26-490700,0000350,17.4953654165,78.4149400078,486.767547607
16-00-26-553975,0000351,17.495364621,78.4149389804,486.763671875
16-00-26-618730,0000352,17.4953639164,78.4149380133,486.758300781
16-00-26-685880,0000353,17.4953625048,78.4149362075,486.757751465
16-00-26-754391,0000354,17.4953618704,78.4149353323,486.751831055
16-00-26-830068,0000355,17.4953606078,78.4149338777,486.74786377
16-00-26-892937,0000356,17.4953600359,78.4149330932,486.746307373
16-00-26-963064,0000357,17.4953594393,78.414932397,486.748291016
16-00-27-026922,0000358,17.4953583149,78.4149310674,486.747070312
16-00-27-094396,0000359,17.4953577644,78.4149303261,486.742034912
16-00-27-153740,0000360,17.495357282,78.4149297453,486.742340088
16-00-27-219131,0000361,17.4953567458,78.4149290269,486.737762451
16-00-27-285759,0000362,17.4953558534,78.4149276392,486.737762451
16-00-27-353212,0000363,17.4953553444,78.4149271041,486.736022949
16-00-27-424400,0000364,17.4953548355,78.4149264174,486.734466553
16-00-27-490345,0000365,17.4953537811,78.4149252347,486.732788086
16-00-27-555456,0000366,17.4953532401,78.4149246472,486.743560791
16-00-27-622137,0000367,17.4953527716,78.4149240357,486.74307251
16-00-27-687485,0000368,17.4953518848,78.4149228827,486.753997803
16-00-27-759472,0000369,17.4953514887,78.4149224056,486.749267578
16-00-27-823591,0000370,17.4953510192,78.4149217983,486.741210938
16-00-27-890947,0000371,17.4953500163,78.4149206931,486.724182129
16-00-27-969466,0000372,17.4953495325,78.4149200923,486.717163086
16-00-28-035762,0000373,17.4953485687,78.4149189721,486.707885742
16-00-28-093819,0000374,17.4953481627,78.4149183827,486.712036133
16-00-28-162106,0000375,17.4953476796,78.4149177714,486.713592529
16-00-28-223631,0000376,17.4953472164,78.4149171757,486.719940186
16-00-28-288295,0000377,17.4953462903,78.4149159262,486.726928711
16-00-28-356829,0000378,17.4953458566,78.4149154212,486.730285645
16-00-28-425452,0000379,17.4953449263,78.4149142441,486.72479248
16-00-28-488498,0000380,17.4953445116,78.4149137552,486.724304199
16-00-28-555365,0000381,17.4953440535,78.414913181,486.719451904
16-00-28-622751,0000382,17.4953436467,78.414912581,486.721435547
16-00-28-688336,0000383,17.4953427198,78.4149114411,486.723266602
16-00-28-761050,0000384,17.4953422609,78.4149108657,486.723266602
16-00-28-829316,0000385,17.4953412709,78.4149096602,486.733825684
16-00-28-897910,0000386,17.4953407688,78.4149090391,486.731048584
16-00-28-960764,0000387,17.495340252,78.4149084015,486.731109619
16-00-29-028146,0000388,17.495339358,78.4149072423,486.745819092
16-00-29-093783,0000389,17.4953389435,78.4149066643,486.744689941
16-00-29-162883,0000390,17.4953384213,78.4149060029,486.75302124
16-00-29-222651,0000391,17.4953378067,78.4149053825,486.727050781
16-00-29-289643,0000392,17.4953365817,78.4149039996,486.733337402
16-00-29-356424,0000393,17.495335956,78.4149031456,486.765533447
16-00-29-422847,0000394,17.495335333,78.4149023935,486.753631592
16-00-29-492224,0000395,17.4953344915,78.4149009597,486.795715332
16-00-29-557562,0000396,17.4953338412,78.4149001645,486.800018311
16-00-29-622649,0000397,17.4953333866,78.4148994441,486.815979004
16-00-29-688911,0000398,17.4953321696,78.4148978706,486.825469971
16-00-29-760414,0000399,17.4953314788,78.4148970088,486.829498291
16-00-29-828181,0000400,17.4953302861,78.4148951227,486.839904785
16-00-29-892510,0000401,17.4953295524,78.4148941937,486.843017578
16-00-29-958606,0000402,17.4953287963,78.4148932434,486.846130371
16-00-30-024261,0000403,17.4953283505,78.4148923325,486.851013184
16-00-30-090891,0000404,17.4953268247,78.4148904173,486.860931396
16-00-30-159886,0000405,17.4953260863,78.4148894668,486.862365723
16-00-30-223031,0000406,17.4953252585,78.4148884215,486.865203857
16-00-30-290865,0000407,17.4953235455,78.4148863016,486.872833252
16-00-30-356307,0000408,17.4953227514,78.4148851784,486.875091553
16-00-30-422867,0000409,17.4953218489,78.4148840562,486.879760742
16-00-30-492815,0000410,17.4953201054,78.4148817215,486.885314941
16-00-30-560502,0000411,17.4953191537,78.4148805484,486.889984131
16-00-30-621101,0000412,17.4953183643,78.4148792926,486.894439697
16-00-30-687711,0000413,17.4953164952,78.4148765705,486.903930664
16-00-30-759906,0000414,17.4953155003,78.4148753204,486.909820557
16-00-30-829030,0000415,17.4953133006,78.4148726743,486.926147461
16-00-30-895859,0000416,17.4953122557,78.4148713832,486.932250977
16-00-30-959483,0000417,17.4953111958,78.4148700826,486.93460083
16-00-31-028561,0000418,17.4953090278,78.4148671745,486.942687988
16-00-31-088136,0000419,17.495308002,78.4148655708,486.944824219
16-00-31-154025,0000420,17.4953068801,78.4148641918,486.94934082
16-00-31-222397,0000421,17.4953057719,78.4148627823,486.958831787
16-00-31-288354,0000422,17.4953034882,78.4148601353,486.971313477
16-00-31-357873,0000423,17.4953022503,78.4148587325,486.978027344
16-00-31-427881,0000424,17.4952998489,78.4148557053,486.987945557
